t, H, V, T, P
5.990e+00, 9.200113e+02,-3.077e+01, 6.102e+02, 7.403e-01
6.000e+00, 9.200115e+02,-2.668e+01, 6.076e+02, 1.381e+00
6.010e+00, 9.200112e+02,-2.406e+01, 6.059e+02, 2.451e+00
6.020e+00, 9.200108e+02,-2.265e+01, 6.050e+02, 3.748e+00
6.030e+00, 9.200106e+02,-2.192e+01, 6.045e+02, 4.953e+00
6.040e+00, 9.200104e+02,-2.153e+01, 6.043e+02, 6.037e+00
6.050e+00, 9.200105e+02,-2.122e+01, 6.041e+02, 6.972e+00
6.060e+00, 9.200111e+02,-2.108e+01, 6.040e+02, 7.741e+00
6.070e+00, 9.200115e+02,-2.176e+01, 6.044e+02, 8.852e+00
6.080e+00, 9.200113e+02,-2.366e+01, 6.056e+02, 9.838e+00
6.090e+00, 9.200105e+02,-2.634e+01, 6.074e+02, 1.095e+01
6.100e+00, 9.200103e+02,-2.817e+01, 6.085e+02, 1.336e+01
6.110e+00, 9.200103e+02,-2.817e+01, 6.085e+02, 1.545e+01
6.120e+00, 9.200105e+02,-2.629e+01, 6.073e+02, 1.715e+01
6.130e+00, 9.200100e+02,-2.259e+01, 6.050e+02, 1.909e+01
6.140e+00, 9.200096e+02,-1.690e+01, 6.013e+02, 2.128e+01
6.150e+00, 9.200102e+02,-9.371e+00, 5.965e+02, 2.343e+01
6.160e+00, 9.200113e+02,-9.913e-01, 5.911e+02, 2.500e+01
6.170e+00, 9.200124e+02,6.543e+00, 5.863e+02, 2.596e+01
6.180e+00, 9.200129e+02,1.150e+01, 5.831e+02, 2.629e+01
6.190e+00, 9.200129e+02,1.320e+01, 5.820e+02, 2.600e+01
6.200e+00, 9.200121e+02,1.200e+01, 5.828e+02, 2.582e+01
6.210e+00, 9.200118e+02,8.904e+00, 5.847e+02, 2.615e+01
6.220e+00, 9.200116e+02,4.721e+00, 5.874e+02, 2.618e+01
6.230e+00, 9.200115e+02,-1.329e-01, 5.905e+02, 2.557e+01
6.240e+00, 9.200113e+02,-5.309e+00, 5.939e+02, 2.433e+01
6.250e+00, 9.200111e+02,-1.045e+01, 5.972e+02, 2.249e+01
6.260e+00, 9.200108e+02,-1.516e+01, 6.002e+02, 2.010e+01
6.270e+00, 9.200107e+02,-1.908e+01, 6.027e+02, 1.767e+01
6.280e+00, 9.200101e+02,-2.191e+01, 6.045e+02, 1.519e+01
6.290e+00, 9.200111e+02,-2.289e+01, 6.052e+02, 1.405e+01
6.300e+00, 9.200112e+02,-2.242e+01, 6.048e+02, 1.447e+01
6.310e+00, 9.200115e+02,-2.102e+01, 6.040e+02, 1.454e+01
6.320e+00, 9.200117e+02,-1.911e+01, 6.027e+02, 1.425e+01
6.330e+00, 9.200120e+02,-1.700e+01, 6.014e+02, 1.372e+01
6.340e+00, 9.200124e+02,-1.516e+01, 6.002e+02, 1.421e+01
6.350e+00, 9.200120e+02,-1.393e+01, 5.994e+02, 1.476e+01
6.360e+00, 9.200117e+02,-1.295e+01, 5.988e+02, 1.494e+01
6.370e+00, 9.200114e+02,-1.183e+01, 5.981e+02, 1.475e+01
6.380e+00, 9.200114e+02,-1.028e+01, 5.971e+02, 1.420e+01
6.390e+00, 9.200119e+02,-8.472e+00, 5.959e+02, 1.329e+01
6.400e+00, 9.200131e+02,-7.267e+00, 5.951e+02, 1.267e+01
6.410e+00, 9.200135e+02,-8.209e+00, 5.957e+02, 1.248e+01
6.420e+00, 9.200114e+02,-1.185e+01, 5.981e+02, 1.276e+01
6.430e+00, 9.200104e+02,-1.640e+01, 6.010e+02, 1.351e+01
6.440e+00, 9.200099e+02,-2.023e+01, 6.034e+02, 1.420e+01
6.450e+00, 9.200097e+02,-2.230e+01, 6.048e+02, 1.454e+01
6.460e+00, 9.200098e+02,-2.219e+01, 6.047e+02, 1.452e+01
6.470e+00, 9.200101e+02,-1.992e+01, 6.032e+02, 1.414e+01
6.480e+00, 9.200114e+02,-1.589e+01, 6.007e+02, 1.381e+01
6.490e+00, 9.200111e+02,-1.104e+01, 5.975e+02, 1.499e+01
6.500e+00, 9.200115e+02,-5.795e+00, 5.942e+02, 1.666e+01
6.510e+00, 9.200120e+02,-5.925e-01, 5.908e+02, 1.886e+01
6.520e+00, 9.200127e+02,3.898e+00, 5.880e+02, 2.059e+01
6.530e+00, 9.200132e+02,6.598e+00, 5.862e+02, 2.181e+01
6.540e+00, 9.200131e+02,6.775e+00, 5.861e+02, 2.250e+01
6.550e+00, 9.200125e+02,4.575e+00, 5.875e+02, 2.262e+01
6.560e+00, 9.200119e+02,8.845e-01, 5.899e+02, 2.220e+01
6.570e+00, 9.200116e+02,-3.334e+00, 5.926e+02, 2.122e+01
6.580e+00, 9.200115e+02,-7.455e+00, 5.952e+02, 1.972e+01
6.590e+00, 9.200114e+02,-1.109e+01, 5.976e+02, 1.822e+01
6.600e+00, 9.200115e+02,-1.393e+01, 5.994e+02, 1.698e+01
6.610e+00, 9.200114e+02,-1.595e+01, 6.007e+02, 1.539e+01
6.620e+00, 9.200118e+02,-1.721e+01, 6.015e+02, 1.506e+01
6.630e+00, 9.200119e+02,-1.813e+01, 6.021e+02, 1.573e+01
6.640e+00, 9.200120e+02,-1.876e+01, 6.025e+02, 1.622e+01
6.650e+00, 9.200122e+02,-1.929e+01, 6.028e+02, 1.632e+01
6.660e+00, 9.200122e+02,-1.992e+01, 6.032e+02, 1.601e+01
6.670e+00, 9.200120e+02,-2.071e+01, 6.038e+02, 1.532e+01
6.680e+00, 9.200117e+02,-2.139e+01, 6.042e+02, 1.425e+01
6.690e+00, 9.200120e+02,-2.160e+01, 6.043e+02, 1.365e+01
6.700e+00, 9.200117e+02,-2.130e+01, 6.041e+02, 1.388e+01
6.710e+00, 9.200118e+02,-2.037e+01, 6.035e+02, 1.508e+01
6.720e+00, 9.200119e+02,-1.899e+01, 6.026e+02, 1.591e+01
6.730e+00, 9.200121e+02,-1.731e+01, 6.016e+02, 1.634e+01
6.740e+00, 9.200121e+02,-1.568e+01, 6.005e+02, 1.660e+01
6.750e+00, 9.200122e+02,-1.403e+01, 5.995e+02, 1.733e+01
6.760e+00, 9.200115e+02,-1.224e+01, 5.983e+02, 1.776e+01
6.770e+00, 9.200103e+02,-9.645e+00, 5.967e+02, 1.886e+01
6.780e+00, 9.200103e+02,-5.249e+00, 5.938e+02, 1.992e+01
6.790e+00, 9.200107e+02,8.448e-01, 5.899e+02, 2.121e+01
6.800e+00, 9.200114e+02,7.721e+00, 5.855e+02, 2.287e+01
6.810e+00, 9.200118e+02,1.429e+01, 5.813e+02, 2.427e+01
6.820e+00, 9.200123e+02,1.964e+01, 5.779e+02, 2.580e+01
6.830e+00, 9.200126e+02,2.291e+01, 5.758e+02, 2.746e+01
6.840e+00, 9.200132e+02,2.335e+01, 5.755e+02, 2.889e+01
6.850e+00, 9.200130e+02,2.020e+01, 5.775e+02, 2.997e+01
6.860e+00, 9.200119e+02,1.399e+01, 5.815e+02, 3.030e+01
6.870e+00, 9.200111e+02,6.550e+00, 5.863e+02, 2.988e+01
6.880e+00, 9.200110e+02,-6.067e-01, 5.908e+02, 2.872e+01
6.890e+00, 9.200114e+02,-6.995e+00, 5.949e+02, 2.715e+01
6.900e+00, 9.200119e+02,-1.285e+01, 5.987e+02, 2.558e+01
6.910e+00, 9.200119e+02,-1.842e+01, 6.023e+02, 2.365e+01
6.920e+00, 9.200117e+02,-2.362e+01, 6.056e+02, 2.114e+01
6.930e+00, 9.200116e+02,-2.818e+01, 6.085e+02, 1.810e+01
6.940e+00, 9.200123e+02,-3.182e+01, 6.109e+02, 1.489e+01
6.950e+00, 9.200121e+02,-3.471e+01, 6.127e+02, 1.215e+01
6.960e+00, 9.200121e+02,-3.678e+01, 6.141e+02, 9.182e+00
6.970e+00, 9.200122e+02,-3.807e+01, 6.149e+02, 7.275e+00
6.980e+00, 9.200121e+02,-3.893e+01, 6.154e+02, 5.474e+00
6.990e+00, 9.200121e+02,-3.930e+01, 6.157e+02, 3.896e+00
7.000e+00, 9.200123e+02,-3.942e+01, 6.158e+02, 2.900e+00
7.010e+00, 9.200123e+02,-3.950e+01, 6.158e+02, 2.026e+00
7.020e+00, 9.200123e+02,-3.958e+01, 6.159e+02, 1.103e+00
7.030e+00, 9.200125e+02,-3.972e+01, 6.160e+02, 3.546e-01
7.040e+00, 9.200126e+02,-4.006e+01, 6.162e+02, 0.000e+00
7.050e+00, 9.200126e+02,-4.066e+01, 6.166e+02, 0.000e+00
7.060e+00, 9.200125e+02,-4.150e+01, 6.171e+02, 0.000e+00
7.070e+00, 9.200125e+02,-4.251e+01, 6.177e+02, 0.000e+00
7.080e+00, 9.200124e+02,-4.364e+01, 6.185e+02, 0.000e+00
7.090e+00, 9.200124e+02,-4.480e+01, 6.192e+02, 0.000e+00
7.100e+00, 9.200124e+02,-4.595e+01, 6.199e+02, 0.000e+00
7.110e+00, 9.200123e+02,-4.701e+01, 6.206e+02, 0.000e+00
7.120e+00, 9.200122e+02,-4.791e+01, 6.212e+02, 0.000e+00
7.130e+00, 9.200121e+02,-4.855e+01, 6.216e+02, 0.000e+00
7.140e+00, 9.200120e+02,-4.882e+01, 6.218e+02, 0.000e+00
7.150e+00, 9.200118e+02,-4.855e+01, 6.216e+02, 0.000e+00
7.160e+00, 9.200116e+02,-4.750e+01, 6.209e+02, 0.000e+00
7.170e+00, 9.200113e+02,-4.542e+01, 6.196e+02, 0.000e+00
7.180e+00, 9.200111e+02,-4.201e+01, 6.174e+02, 0.000e+00
7.190e+00, 9.200111e+02,-3.715e+01, 6.143e+02, 0.000e+00
7.200e+00, 9.200116e+02,-3.114e+01, 6.104e+02, 0.000e+00
7.210e+00, 9.200124e+02,-2.496e+01, 6.065e+02, 3.322e-02
7.220e+00, 9.200131e+02,-2.004e+01, 6.033e+02, 9.660e-01
7.230e+00, 9.200132e+02,-1.753e+01, 6.017e+02, 2.294e+00
7.240e+00, 9.200125e+02,-1.758e+01, 6.017e+02, 4.057e+00
7.250e+00, 9.200114e+02,-1.913e+01, 6.027e+02, 5.818e+00
7.260e+00, 9.200107e+02,-2.057e+01, 6.037e+02, 8.157e+00
7.270e+00, 9.200106e+02,-2.077e+01, 6.038e+02, 1.047e+01
7.280e+00, 9.200104e+02,-1.940e+01, 6.029e+02, 1.283e+01
7.290e+00, 9.200104e+02,-1.631e+01, 6.009e+02, 1.554e+01
7.300e+00, 9.200103e+02,-1.151e+01, 5.978e+02, 1.786e+01
7.310e+00, 9.200107e+02,-5.231e+00, 5.938e+02, 1.975e+01
7.320e+00, 9.200121e+02,1.557e+00, 5.895e+02, 2.114e+01
7.330e+00, 9.200140e+02,6.523e+00, 5.863e+02, 2.201e+01
7.340e+00, 9.200144e+02,6.856e+00, 5.861e+02, 2.253e+01
7.350e+00, 9.200130e+02,1.896e+00, 5.892e+02, 2.292e+01
7.360e+00, 9.200113e+02,-6.232e+00, 5.945e+02, 2.274e+01
7.370e+00, 9.200105e+02,-1.472e+01, 5.999e+02, 2.199e+01
7.380e+00, 9.200106e+02,-2.200e+01, 6.046e+02, 2.070e+01
7.390e+00, 9.200106e+02,-2.760e+01, 6.082e+02, 1.963e+01
7.400e+00, 9.200110e+02,-3.152e+01, 6.107e+02, 1.818e+01
7.410e+00, 9.200111e+02,-3.406e+01, 6.123e+02, 1.627e+01
7.420e+00, 9.200114e+02,-3.558e+01, 6.133e+02, 1.512e+01
7.430e+00, 9.200115e+02,-3.631e+01, 6.138e+02, 1.415e+01
7.440e+00, 9.200113e+02,-3.620e+01, 6.137e+02, 1.332e+01
7.450e+00, 9.200111e+02,-3.501e+01, 6.129e+02, 1.236e+01
7.460e+00, 9.200108e+02,-3.251e+01, 6.113e+02, 1.181e+01
7.470e+00, 9.200104e+02,-2.836e+01, 6.087e+02, 1.103e+01
7.480e+00, 9.200107e+02,-2.235e+01, 6.048e+02, 1.030e+01
7.490e+00, 9.200114e+02,-1.502e+01, 6.001e+02, 9.961e+00
7.500e+00, 9.200128e+02,-7.884e+00, 5.955e+02, 9.369e+00
7.510e+00, 9.200141e+02,-3.368e+00, 5.926e+02, 8.650e+00
7.520e+00, 9.200140e+02,-3.513e+00, 5.927e+02, 7.926e+00
7.530e+00, 9.200126e+02,-8.218e+00, 5.957e+02, 7.008e+00
7.540e+00, 9.200114e+02,-1.538e+01, 6.003e+02, 6.377e+00
7.550e+00, 9.200107e+02,-2.277e+01, 6.051e+02, 5.737e+00
7.560e+00, 9.200105e+02,-2.887e+01, 6.090e+02, 4.953e+00
7.570e+00, 9.200108e+02,-3.313e+01, 6.117e+02, 4.044e+00
7.580e+00, 9.200113e+02,-3.557e+01, 6.133e+02, 3.649e+00
7.590e+00, 9.200115e+02,-3.665e+01, 6.140e+02, 4.289e+00
7.600e+00, 9.200116e+02,-3.671e+01, 6.140e+02, 4.869e+00
7.610e+00, 9.200116e+02,-3.583e+01, 6.135e+02, 5.329e+00
7.620e+00, 9.200117e+02,-3.404e+01, 6.123e+02, 5.835e+00
7.630e+00, 9.200119e+02,-3.148e+01, 6.107e+02, 6.413e+00
7.640e+00, 9.200121e+02,-2.844e+01, 6.087e+02, 6.833e+00
7.650e+00, 9.200125e+02,-2.543e+01, 6.068e+02, 7.084e+00
7.660e+00, 9.200129e+02,-2.312e+01, 6.053e+02, 7.161e+00
7.670e+00, 9.200131e+02,-2.219e+01, 6.047e+02, 7.061e+00
7.680e+00, 9.200130e+02,-2.295e+01, 6.052e+02, 6.787e+00
7.690e+00, 9.200124e+02,-2.518e+01, 6.066e+02, 6.345e+00
7.700e+00, 9.200118e+02,-2.807e+01, 6.085e+02, 5.747e+00
7.710e+00, 9.200113e+02,-3.063e+01, 6.101e+02, 5.018e+00
7.720e+00, 9.200111e+02,-3.208e+01, 6.111e+02, 4.473e+00
7.730e+00, 9.200106e+02,-3.201e+01, 6.110e+02, 4.712e+00
7.740e+00, 9.200113e+02,-3.035e+01, 6.099e+02, 5.336e+00
7.750e+00, 9.200124e+02,-2.825e+01, 6.086e+02, 6.095e+00
7.760e+00, 9.200128e+02,-2.725e+01, 6.079e+02, 6.703e+00
7.770e+00, 9.200123e+02,-2.793e+01, 6.084e+02, 7.144e+00
7.780e+00, 9.200118e+02,-2.958e+01, 6.094e+02, 7.896e+00
7.790e+00, 9.200115e+02,-3.115e+01, 6.105e+02, 8.892e+00
7.800e+00, 9.200116e+02,-3.205e+01, 6.110e+02, 9.666e+00
7.810e+00, 9.200114e+02,-3.211e+01, 6.111e+02, 1.105e+01
7.820e+00, 9.200118e+02,-3.112e+01, 6.104e+02, 1.290e+01
7.830e+00, 9.200122e+02,-2.952e+01, 6.094e+02, 1.444e+01
7.840e+00, 9.200124e+02,-2.795e+01, 6.084e+02, 1.577e+01
7.850e+00, 9.200119e+02,-2.656e+01, 6.075e+02, 1.829e+01
7.860e+00, 9.200119e+02,-2.494e+01, 6.065e+02, 2.139e+01
7.870e+00, 9.200119e+02,-2.295e+01, 6.052e+02, 2.396e+01
7.880e+00, 9.200120e+02,-2.059e+01, 6.037e+02, 2.592e+01
7.890e+00, 9.200121e+02,-1.793e+01, 6.020e+02, 2.724e+01
7.900e+00, 9.200123e+02,-1.515e+01, 6.002e+02, 2.787e+01
7.910e+00, 9.200125e+02,-1.250e+01, 5.985e+02, 2.781e+01
7.920e+00, 9.200127e+02,-1.029e+01, 5.971e+02, 2.705e+01
7.930e+00, 9.200135e+02,-8.972e+00, 5.962e+02, 2.665e+01
7.940e+00, 9.200136e+02,-9.107e+00, 5.963e+02, 2.596e+01
7.950e+00, 9.200134e+02,-1.078e+01, 5.974e+02, 2.487e+01
7.960e+00, 9.200131e+02,-1.380e+01, 5.993e+02, 2.316e+01
7.970e+00, 9.200127e+02,-1.776e+01, 6.019e+02, 2.087e+01
7.980e+00, 9.200118e+02,-2.202e+01, 6.046e+02, 1.848e+01
7.990e+00, 9.200114e+02,-2.550e+01, 6.068e+02, 1.619e+01
8.000e+00, 9.200111e+02,-2.747e+01, 6.081e+02, 1.406e+01
8.010e+00, 9.200113e+02,-2.757e+01, 6.082e+02, 1.304e+01
8.020e+00, 9.200114e+02,-2.610e+01, 6.072e+02, 1.267e+01
8.030e+00, 9.200116e+02,-2.329e+01, 6.054e+02, 1.205e+01
8.040e+00, 9.200119e+02,-1.950e+01, 6.030e+02, 1.151e+01
8.050e+00, 9.200132e+02,-1.558e+01, 6.005e+02, 1.240e+01
8.060e+00, 9.200134e+02,-1.250e+01, 5.985e+02, 1.369e+01
8.070e+00, 9.200135e+02,-1.066e+01, 5.973e+02, 1.466e+01
8.080e+00, 9.200135e+02,-1.023e+01, 5.970e+02, 1.528e+01
8.090e+00, 9.200135e+02,-1.124e+01, 5.977e+02, 1.552e+01
8.100e+00, 9.200134e+02,-1.360e+01, 5.992e+02, 1.538e+01
8.110e+00, 9.200130e+02,-1.701e+01, 6.014e+02, 1.539e+01
8.120e+00, 9.200128e+02,-2.106e+01, 6.040e+02, 1.510e+01
8.130e+00, 9.200127e+02,-2.544e+01, 6.068e+02, 1.443e+01
8.140e+00, 9.200123e+02,-2.980e+01, 6.096e+02, 1.373e+01
8.150e+00, 9.200121e+02,-3.369e+01, 6.121e+02, 1.298e+01
8.160e+00, 9.200115e+02,-3.684e+01, 6.141e+02, 1.226e+01
8.170e+00, 9.200115e+02,-3.861e+01, 6.152e+02, 1.230e+01
8.180e+00, 9.200122e+02,-3.876e+01, 6.153e+02, 1.258e+01
8.190e+00, 9.200123e+02,-3.775e+01, 6.147e+02, 1.299e+01
8.200e+00, 9.200124e+02,-3.587e+01, 6.135e+02, 1.379e+01
8.210e+00, 9.200126e+02,-3.346e+01, 6.119e+02, 1.468e+01
8.220e+00, 9.200128e+02,-3.076e+01, 6.102e+02, 1.570e+01
8.230e+00, 9.200129e+02,-2.817e+01, 6.085e+02, 1.658e+01
8.240e+00, 9.200130e+02,-2.589e+01, 6.071e+02, 1.704e+01
8.250e+00, 9.200130e+02,-2.408e+01, 6.059e+02, 1.707e+01
8.260e+00, 9.200129e+02,-2.283e+01, 6.051e+02, 1.669e+01
8.270e+00, 9.200128e+02,-2.209e+01, 6.046e+02, 1.588e+01
8.280e+00, 9.200126e+02,-2.176e+01, 6.044e+02, 1.468e+01
8.290e+00, 9.200126e+02,-2.169e+01, 6.044e+02, 1.312e+01
8.300e+00, 9.200126e+02,-2.184e+01, 6.045e+02, 1.169e+01
8.310e+00, 9.200130e+02,-2.236e+01, 6.048e+02, 1.075e+01
8.320e+00, 9.200130e+02,-2.363e+01, 6.056e+02, 9.557e+00
8.330e+00, 9.200129e+02,-2.572e+01, 6.070e+02, 8.128e+00
8.340e+00, 9.200127e+02,-2.841e+01, 6.087e+02, 6.933e+00
8.350e+00, 9.200125e+02,-3.145e+01, 6.106e+02, 5.745e+00
8.360e+00, 9.200131e+02,-3.449e+01, 6.126e+02, 4.834e+00
8.370e+00, 9.200120e+02,-3.753e+01, 6.145e+02, 5.578e+00
8.380e+00, 9.200119e+02,-3.976e+01, 6.160e+02, 6.649e+00
8.390e+00, 9.200120e+02,-4.099e+01, 6.168e+02, 7.555e+00
8.400e+00, 9.200122e+02,-4.121e+01, 6.169e+02, 8.394e+00
8.410e+00, 9.200124e+02,-4.064e+01, 6.165e+02, 9.280e+00
8.420e+00, 9.200125e+02,-3.953e+01, 6.158e+02, 1.006e+01
8.430e+00, 9.200126e+02,-3.808e+01, 6.149e+02, 1.058e+01
8.440e+00, 9.200125e+02,-3.640e+01, 6.138e+02, 1.084e+01
8.450e+00, 9.200122e+02,-3.443e+01, 6.126e+02, 1.084e+01
8.460e+00, 9.200118e+02,-3.190e+01, 6.109e+02, 1.056e+01
8.470e+00, 9.200114e+02,-2.839e+01, 6.087e+02, 1.002e+01
8.480e+00, 9.200115e+02,-2.366e+01, 6.056e+02, 9.238e+00
8.490e+00, 9.200126e+02,-1.828e+01, 6.022e+02, 8.223e+00
8.500e+00, 9.200146e+02,-1.428e+01, 5.996e+02, 7.498e+00
8.510e+00, 9.200150e+02,-1.428e+01, 5.996e+02, 6.741e+00
8.520e+00, 9.200134e+02,-1.886e+01, 6.026e+02, 6.353e+00
8.530e+00, 9.200115e+02,-2.594e+01, 6.071e+02, 5.827e+00
8.540e+00, 9.200103e+02,-3.261e+01, 6.114e+02, 5.155e+00
8.550e+00, 9.200101e+02,-3.689e+01, 6.141e+02, 4.353e+00
8.560e+00, 9.200103e+02,-3.809e+01, 6.149e+02, 3.441e+00
8.570e+00, 9.200118e+02,-3.671e+01, 6.140e+02, 3.345e+00
8.580e+00, 9.200126e+02,-3.422e+01, 6.124e+02, 3.506e+00
8.590e+00, 9.200134e+02,-3.184e+01, 6.109e+02, 3.578e+00
8.600e+00, 9.200137e+02,-3.067e+01, 6.101e+02, 3.559e+00
8.610e+00, 9.200136e+02,-3.119e+01, 6.105e+02, 3.487e+00
8.620e+00, 9.200132e+02,-3.319e+01, 6.118e+02, 3.432e+00
8.630e+00, 9.200129e+02,-3.608e+01, 6.136e+02, 3.291e+00
8.640e+00, 9.200128e+02,-3.933e+01, 6.157e+02, 3.068e+00
8.650e+00, 9.200126e+02,-4.252e+01, 6.178e+02, 2.768e+00
8.660e+00, 9.200126e+02,-4.538e+01, 6.196e+02, 2.399e+00
8.670e+00, 9.200126e+02,-4.771e+01, 6.211e+02, 1.971e+00
8.680e+00, 9.200126e+02,-4.940e+01, 6.222e+02, 1.495e+00
8.690e+00, 9.200127e+02,-5.044e+01, 6.228e+02, 9.829e-01
8.700e+00, 9.200127e+02,-5.088e+01, 6.231e+02, 4.488e-01
8.710e+00, 9.200129e+02,-5.081e+01, 6.231e+02, 6.118e-02
8.720e+00, 9.200129e+02,-5.026e+01, 6.227e+02, 7.245e-01
8.730e+00, 9.200130e+02,-4.925e+01, 6.221e+02, 1.370e+00
8.740e+00, 9.200131e+02,-4.788e+01, 6.212e+02, 1.982e+00
8.750e+00, 9.200131e+02,-4.631e+01, 6.202e+02, 2.576e+00
8.760e+00, 9.200133e+02,-4.471e+01, 6.192e+02, 3.503e+00
8.770e+00, 9.200135e+02,-4.334e+01, 6.183e+02, 4.343e+00
8.780e+00, 9.200136e+02,-4.245e+01, 6.177e+02, 5.076e+00
8.790e+00, 9.200136e+02,-4.216e+01, 6.175e+02, 5.682e+00
8.800e+00, 9.200134e+02,-4.242e+01, 6.177e+02, 6.197e+00
8.810e+00, 9.200132e+02,-4.305e+01, 6.181e+02, 7.038e+00
8.820e+00, 9.200131e+02,-4.373e+01, 6.185e+02, 7.979e+00
8.830e+00, 9.200131e+02,-4.437e+01, 6.189e+02, 8.726e+00
8.840e+00, 9.200131e+02,-4.494e+01, 6.193e+02, 9.259e+00
8.850e+00, 9.200131e+02,-4.542e+01, 6.196e+02, 9.564e+00
8.860e+00, 9.200130e+02,-4.576e+01, 6.198e+02, 9.634e+00
8.870e+00, 9.200129e+02,-4.586e+01, 6.199e+02, 9.467e+00
8.880e+00, 9.200126e+02,-4.550e+01, 6.197e+02, 9.066e+00
8.890e+00, 9.200123e+02,-4.441e+01, 6.190e+02, 8.442e+00
8.900e+00, 9.200119e+02,-4.220e+01, 6.175e+02, 7.608e+00
8.910e+00, 9.200121e+02,-3.858e+01, 6.152e+02, 6.703e+00
8.920e+00, 9.200127e+02,-3.392e+01, 6.122e+02, 6.181e+00
8.930e+00, 9.200139e+02,-2.944e+01, 6.094e+02, 5.506e+00
8.940e+00, 9.200144e+02,-2.691e+01, 6.077e+02, 4.694e+00
8.950e+00, 9.200137e+02,-2.710e+01, 6.079e+02, 3.846e+00
8.960e+00, 9.200128e+02,-2.910e+01, 6.091e+02, 3.251e+00
8.970e+00, 9.200125e+02,-3.156e+01, 6.107e+02, 2.576e+00
8.980e+00, 9.200126e+02,-3.380e+01, 6.122e+02, 1.838e+00
8.990e+00, 9.200128e+02,-3.581e+01, 6.134e+02, 1.054e+00
9.000e+00, 9.200129e+02,-3.768e+01, 6.146e+02, 6.824e-01
9.010e+00, 9.200132e+02,-3.942e+01, 6.158e+02, 8.574e-01
9.020e+00, 9.200132e+02,-4.117e+01, 6.169e+02, 1.329e+00
9.030e+00, 9.200131e+02,-4.288e+01, 6.180e+02, 1.767e+00
9.040e+00, 9.200130e+02,-4.441e+01, 6.190e+02, 2.159e+00
9.050e+00, 9.200123e+02,-4.541e+01, 6.196e+02, 3.252e+00
9.060e+00, 9.200123e+02,-4.527e+01, 6.195e+02, 4.550e+00
9.070e+00, 9.200122e+02,-4.369e+01, 6.185e+02, 7.005e+00
9.080e+00, 9.200123e+02,-4.020e+01, 6.163e+02, 9.650e+00
9.090e+00, 9.200126e+02,-3.503e+01, 6.129e+02, 1.206e+01
9.100e+00, 9.200129e+02,-2.864e+01, 6.088e+02, 1.417e+01
9.110e+00, 9.200134e+02,-2.164e+01, 6.043e+02, 1.593e+01
9.120e+00, 9.200136e+02,-1.491e+01, 6.000e+02, 1.735e+01
9.130e+00, 9.200142e+02,-9.291e+00, 5.964e+02, 1.910e+01
9.140e+00, 9.200146e+02,-5.567e+00, 5.940e+02, 2.038e+01
9.150e+00, 9.200145e+02,-4.235e+00, 5.932e+02, 2.116e+01
9.160e+00, 9.200141e+02,-5.161e+00, 5.938e+02, 2.141e+01
9.170e+00, 9.200138e+02,-7.846e+00, 5.955e+02, 2.114e+01
9.180e+00, 9.200136e+02,-1.176e+01, 5.980e+02, 2.034e+01
9.190e+00, 9.200134e+02,-1.645e+01, 6.010e+02, 1.913e+01
9.200e+00, 9.200132e+02,-2.160e+01, 6.043e+02, 1.784e+01
9.210e+00, 9.200130e+02,-2.686e+01, 6.077e+02, 1.614e+01
9.220e+00, 9.200128e+02,-3.186e+01, 6.109e+02, 1.404e+01
9.230e+00, 9.200126e+02,-3.623e+01, 6.137e+02, 1.161e+01
9.240e+00, 9.200124e+02,-3.965e+01, 6.159e+02, 8.884e+00
9.250e+00, 9.200129e+02,-4.204e+01, 6.174e+02, 6.703e+00
9.260e+00, 9.200129e+02,-4.364e+01, 6.185e+02, 4.846e+00
9.270e+00, 9.200129e+02,-4.441e+01, 6.190e+02, 4.143e+00
9.280e+00, 9.200128e+02,-4.462e+01, 6.191e+02, 4.155e+00
9.290e+00, 9.200128e+02,-4.413e+01, 6.188e+02, 4.067e+00
9.300e+00, 9.200122e+02,-4.281e+01, 6.179e+02, 4.741e+00
9.310e+00, 9.200125e+02,-4.060e+01, 6.165e+02, 5.449e+00
9.320e+00, 9.200128e+02,-3.803e+01, 6.149e+02, 6.023e+00
9.330e+00, 9.200133e+02,-3.578e+01, 6.134e+02, 7.241e+00
9.340e+00, 9.200133e+02,-3.424e+01, 6.124e+02, 8.300e+00
9.350e+00, 9.200131e+02,-3.339e+01, 6.119e+02, 9.156e+00
9.360e+00, 9.200131e+02,-3.294e+01, 6.116e+02, 1.064e+01
9.370e+00, 9.200131e+02,-3.259e+01, 6.114e+02, 1.186e+01
9.380e+00, 9.200128e+02,-3.227e+01, 6.112e+02, 1.279e+01
9.390e+00, 9.200126e+02,-3.163e+01, 6.108e+02, 1.412e+01
9.400e+00, 9.200125e+02,-3.032e+01, 6.099e+02, 1.511e+01
9.410e+00, 9.200123e+02,-2.813e+01, 6.085e+02, 1.573e+01
9.420e+00, 9.200124e+02,-2.499e+01, 6.065e+02, 1.597e+01
9.430e+00, 9.200126e+02,-2.104e+01, 6.040e+02, 1.581e+01
9.440e+00, 9.200130e+02,-1.669e+01, 6.012e+02, 1.526e+01
9.450e+00, 9.200131e+02,-1.264e+01, 5.986e+02, 1.483e+01
9.460e+00, 9.200132e+02,-9.191e+00, 5.964e+02, 1.542e+01
9.470e+00, 9.200134e+02,-6.233e+00, 5.945e+02, 1.625e+01
9.480e+00, 9.200133e+02,-4.107e+00, 5.931e+02, 1.702e+01
