t, H, V, T, P
4.700e-01, -2.098144e+03,-2.122e+03, 5.631e+00, 0.000e+00
4.800e-01, -2.098144e+03,-2.123e+03, 5.699e+00, 0.000e+00
4.900e-01, -2.098144e+03,-2.123e+03, 5.762e+00, 0.000e+00
5.000e-01, -2.098144e+03,-2.123e+03, 5.818e+00, 0.000e+00
5.100e-01, -2.098144e+03,-2.123e+03, 5.868e+00, 0.000e+00
5.200e-01, -2.098144e+03,-2.123e+03, 5.912e+00, 0.000e+00
5.300e-01, -2.098144e+03,-2.124e+03, 5.949e+00, 0.000e+00
5.400e-01, -2.098144e+03,-2.124e+03, 5.979e+00, 0.000e+00
5.500e-01, -2.098144e+03,-2.124e+03, 6.001e+00, 0.000e+00
5.600e-01, -2.098144e+03,-2.124e+03, 6.016e+00, 0.000e+00
5.700e-01, -2.098144e+03,-2.124e+03, 6.023e+00, 0.000e+00
5.800e-01, -2.098144e+03,-2.124e+03, 6.021e+00, 0.000e+00
5.900e-01, -2.098144e+03,-2.124e+03, 6.011e+00, 0.000e+00
6.000e-01, -2.098144e+03,-2.124e+03, 5.992e+00, 0.000e+00
6.100e-01, -2.098144e+03,-2.124e+03, 5.964e+00, 0.000e+00
6.200e-01, -2.098144e+03,-2.123e+03, 5.926e+00, 0.000e+00
6.300e-01, -2.098144e+03,-2.123e+03, 5.879e+00, 0.000e+00
6.400e-01, -2.098144e+03,-2.123e+03, 5.822e+00, 0.000e+00
6.500e-01, -2.098144e+03,-2.123e+03, 5.755e+00, 0.000e+00
6.600e-01, -2.098144e+03,-2.122e+03, 5.679e+00, 0.000e+00
6.700e-01, -2.098144e+03,-2.122e+03, 5.594e+00, 0.000e+00
6.800e-01, -2.098144e+03,-2.122e+03, 5.499e+00, 0.000e+00
6.900e-01, -2.098144e+03,-2.121e+03, 5.396e+00, 0.000e+00
7.000e-01, -2.098144e+03,-2.121e+03, 5.285e+00, 0.000e+00
7.100e-01, -2.098144e+03,-2.120e+03, 5.166e+00, 0.000e+00
7.200e-01, -2.098144e+03,-2.120e+03, 5.042e+00, 0.000e+00
7.300e-01, -2.098144e+03,-2.119e+03, 4.911e+00, 0.000e+00
7.400e-01, -2.098144e+03,-2.119e+03, 4.776e+00, 0.000e+00
7.500e-01, -2.098144e+03,-2.118e+03, 4.637e+00, 0.000e+00
7.600e-01, -2.098144e+03,-2.117e+03, 4.496e+00, 0.000e+00
7.700e-01, -2.098144e+03,-2.117e+03, 4.353e+00, 0.000e+00
7.800e-01, -2.098144e+03,-2.116e+03, 4.210e+00, 0.000e+00
7.900e-01, -2.098144e+03,-2.116e+03, 4.068e+00, 0.000e+00
8.000e-01, -2.098144e+03,-2.115e+03, 3.928e+00, 0.000e+00
8.100e-01, -2.098144e+03,-2.114e+03, 3.791e+00, 0.000e+00
8.200e-01, -2.098144e+03,-2.114e+03, 3.658e+00, 0.000e+00
8.300e-01, -2.098144e+03,-2.113e+03, 3.530e+00, 0.000e+00
8.400e-01, -2.098144e+03,-2.113e+03, 3.407e+00, 0.000e+00
8.500e-01, -2.098144e+03,-2.112e+03, 3.291e+00, 0.000e+00
8.600e-01, -2.098144e+03,-2.112e+03, 3.181e+00, 0.000e+00
8.700e-01, -2.098144e+03,-2.111e+03, 3.078e+00, 0.000e+00
8.800e-01, -2.098144e+03,-2.111e+03, 2.982e+00, 0.000e+00
8.900e-01, -2.098144e+03,-2.111e+03, 2.894e+00, 0.000e+00
9.000e-01, -2.098144e+03,-2.110e+03, 2.813e+00, 0.000e+00
9.100e-01, -2.098144e+03,-2.110e+03, 2.739e+00, 0.000e+00
9.200e-01, -2.098144e+03,-2.110e+03, 2.674e+00, 0.000e+00
9.300e-01, -2.098144e+03,-2.109e+03, 2.615e+00, 0.000e+00
9.400e-01, -2.098144e+03,-2.109e+03, 2.564e+00, 0.000e+00
9.500e-01, -2.098144e+03,-2.109e+03, 2.520e+00, 0.000e+00
9.600e-01, -2.098144e+03,-2.109e+03, 2.483e+00, 0.000e+00
9.700e-01, -2.098144e+03,-2.109e+03, 2.452e+00, 0.000e+00
9.800e-01, -2.098144e+03,-2.109e+03, 2.428e+00, 0.000e+00
9.900e-01, -2.098144e+03,-2.108e+03, 2.410e+00, 0.000e+00
1.000e+00, -2.098144e+03,-2.108e+03, 2.399e+00, 0.000e+00
1.010e+00, -2.098144e+03,-2.108e+03, 2.394e+00, 0.000e+00
1.020e+00, -2.098144e+03,-2.108e+03, 2.395e+00, 0.000e+00
1.030e+00, -2.098144e+03,-2.108e+03, 2.403e+00, 0.000e+00
1.040e+00, -2.098144e+03,-2.108e+03, 2.416e+00, 0.000e+00
1.050e+00, -2.098144e+03,-2.109e+03, 2.436e+00, 0.000e+00
1.060e+00, -2.098144e+03,-2.109e+03, 2.462e+00, 0.000e+00
1.070e+00, -2.098144e+03,-2.109e+03, 2.494e+00, 0.000e+00
1.080e+00, -2.098144e+03,-2.109e+03, 2.533e+00, 0.000e+00
1.090e+00, -2.098144e+03,-2.109e+03, 2.579e+00, 0.000e+00
1.100e+00, -2.098144e+03,-2.109e+03, 2.631e+00, 0.000e+00
1.110e+00, -2.098144e+03,-2.110e+03, 2.691e+00, 0.000e+00
1.120e+00, -2.098144e+03,-2.110e+03, 2.757e+00, 0.000e+00
1.130e+00, -2.098144e+03,-2.110e+03, 2.830e+00, 0.000e+00
1.140e+00, -2.098144e+03,-2.111e+03, 2.911e+00, 0.000e+00
1.150e+00, -2.098144e+03,-2.111e+03, 2.998e+00, 0.000e+00
1.160e+00, -2.098144e+03,-2.111e+03, 3.092e+00, 0.000e+00
1.170e+00, -2.098144e+03,-2.112e+03, 3.194e+00, 0.000e+00
1.180e+00, -2.098144e+03,-2.112e+03, 3.302e+00, 0.000e+00
1.190e+00, -2.098144e+03,-2.113e+03, 3.416e+00, 0.000e+00
1.200e+00, -2.098144e+03,-2.113e+03, 3.536e+00, 0.000e+00
1.210e+00, -2.098144e+03,-2.114e+03, 3.661e+00, 0.000e+00
1.220e+00, -2.098144e+03,-2.114e+03, 3.791e+00, 0.000e+00
1.230e+00, -2.098144e+03,-2.115e+03, 3.926e+00, 0.000e+00
1.240e+00, -2.098144e+03,-2.116e+03, 4.063e+00, 0.000e+00
1.250e+00, -2.098144e+03,-2.116e+03, 4.202e+00, 0.000e+00
1.260e+00, -2.098144e+03,-2.117e+03, 4.343e+00, 0.000e+00
1.270e+00, -2.098144e+03,-2.117e+03, 4.483e+00, 0.000e+00
1.280e+00, -2.098144e+03,-2.118e+03, 4.622e+00, 0.000e+00
1.290e+00, -2.098144e+03,-2.118e+03, 4.759e+00, 0.000e+00
1.300e+00, -2.098144e+03,-2.119e+03, 4.892e+00, 0.000e+00
1.310e+00, -2.098144e+03,-2.120e+03, 5.021e+00, 0.000e+00
1.320e+00, -2.098144e+03,-2.120e+03, 5.143e+00, 0.000e+00
1.330e+00, -2.098144e+03,-2.121e+03, 5.258e+00, 0.000e+00
1.340e+00, -2.098144e+03,-2.121e+03, 5.365e+00, 0.000e+00
1.350e+00, -2.098144e+03,-2.122e+03, 5.464e+00, 0.000e+00
1.360e+00, -2.098144e+03,-2.122e+03, 5.553e+00, 0.000e+00
1.370e+00, -2.098144e+03,-2.122e+03, 5.631e+00, 0.000e+00
1.380e+00, -2.098144e+03,-2.123e+03, 5.700e+00, 0.000e+00
1.390e+00, -2.098144e+03,-2.123e+03, 5.757e+00, 0.000e+00
1.400e+00, -2.098144e+03,-2.123e+03, 5.804e+00, 0.000e+00
1.410e+00, -2.098144e+03,-2.123e+03, 5.840e+00, 0.000e+00
1.420e+00, -2.098144e+03,-2.123e+03, 5.865e+00, 0.000e+00
1.430e+00, -2.098144e+03,-2.123e+03, 5.881e+00, 0.000e+00
1.440e+00, -2.098144e+03,-2.123e+03, 5.886e+00, 0.000e+00
1.450e+00, -2.098144e+03,-2.123e+03, 5.882e+00, 0.000e+00
1.460e+00, -2.098144e+03,-2.123e+03, 5.869e+00, 0.000e+00
1.470e+00, -2.098144e+03,-2.123e+03, 5.848e+00, 0.000e+00
1.480e+00, -2.098144e+03,-2.123e+03, 5.819e+00, 0.000e+00
1.490e+00, -2.098144e+03,-2.123e+03, 5.783e+00, 0.000e+00
1.500e+00, -2.098144e+03,-2.123e+03, 5.741e+00, 0.000e+00
1.510e+00, -2.098144e+03,-2.122e+03, 5.694e+00, 0.000e+00
1.520e+00, -2.098144e+03,-2.122e+03, 5.642e+00, 0.000e+00
1.530e+00, -2.098144e+03,-2.122e+03, 5.585e+00, 0.000e+00
1.540e+00, -2.098144e+03,-2.122e+03, 5.524e+00, 0.000e+00
1.550e+00, -2.098144e+03,-2.121e+03, 5.460e+00, 0.000e+00
1.560e+00, -2.098144e+03,-2.121e+03, 5.393e+00, 0.000e+00
1.570e+00, -2.098144e+03,-2.121e+03, 5.324e+00, 0.000e+00
1.580e+00, -2.098144e+03,-2.121e+03, 5.253e+00, 0.000e+00
1.590e+00, -2.098144e+03,-2.120e+03, 5.180e+00, 0.000e+00
1.600e+00, -2.098144e+03,-2.120e+03, 5.106e+00, 0.000e+00
1.610e+00, -2.098144e+03,-2.120e+03, 5.030e+00, 0.000e+00
1.620e+00, -2.098144e+03,-2.119e+03, 4.954e+00, 0.000e+00
1.630e+00, -2.098144e+03,-2.119e+03, 4.876e+00, 0.000e+00
1.640e+00, -2.098144e+03,-2.119e+03, 4.798e+00, 0.000e+00
1.650e+00, -2.098144e+03,-2.118e+03, 4.720e+00, 0.000e+00
1.660e+00, -2.098144e+03,-2.118e+03, 4.641e+00, 0.000e+00
1.670e+00, -2.098144e+03,-2.118e+03, 4.561e+00, 0.000e+00
1.680e+00, -2.098144e+03,-2.117e+03, 4.481e+00, 0.000e+00
1.690e+00, -2.098144e+03,-2.117e+03, 4.401e+00, 0.000e+00
1.700e+00, -2.098144e+03,-2.117e+03, 4.320e+00, 0.000e+00
1.710e+00, -2.098144e+03,-2.116e+03, 4.239e+00, 0.000e+00
1.720e+00, -2.098144e+03,-2.116e+03, 4.158e+00, 0.000e+00
1.730e+00, -2.098144e+03,-2.116e+03, 4.076e+00, 0.000e+00
1.740e+00, -2.098144e+03,-2.115e+03, 3.994e+00, 0.000e+00
1.750e+00, -2.098144e+03,-2.115e+03, 3.912e+00, 0.000e+00
1.760e+00, -2.098144e+03,-2.115e+03, 3.831e+00, 0.000e+00
1.770e+00, -2.098144e+03,-2.114e+03, 3.749e+00, 0.000e+00
1.780e+00, -2.098144e+03,-2.114e+03, 3.667e+00, 0.000e+00
1.790e+00, -2.098144e+03,-2.113e+03, 3.586e+00, 0.000e+00
1.800e+00, -2.098144e+03,-2.113e+03, 3.505e+00, 0.000e+00
1.810e+00, -2.098144e+03,-2.113e+03, 3.425e+00, 0.000e+00
1.820e+00, -2.098144e+03,-2.112e+03, 3.346e+00, 0.000e+00
1.830e+00, -2.098144e+03,-2.112e+03, 3.267e+00, 0.000e+00
1.840e+00, -2.098144e+03,-2.112e+03, 3.190e+00, 0.000e+00
1.850e+00, -2.098144e+03,-2.111e+03, 3.114e+00, 0.000e+00
1.860e+00, -2.098144e+03,-2.111e+03, 3.040e+00, 0.000e+00
1.870e+00, -2.098144e+03,-2.111e+03, 2.968e+00, 0.000e+00
1.880e+00, -2.098144e+03,-2.111e+03, 2.898e+00, 0.000e+00
1.890e+00, -2.098144e+03,-2.110e+03, 2.830e+00, 0.000e+00
1.900e+00, -2.098144e+03,-2.110e+03, 2.765e+00, 0.000e+00
1.910e+00, -2.098144e+03,-2.110e+03, 2.702e+00, 0.000e+00
1.920e+00, -2.098144e+03,-2.109e+03, 2.643e+00, 0.000e+00
1.930e+00, -2.098144e+03,-2.109e+03, 2.586e+00, 0.000e+00
1.940e+00, -2.098144e+03,-2.109e+03, 2.532e+00, 0.000e+00
1.950e+00, -2.098144e+03,-2.109e+03, 2.482e+00, 0.000e+00
1.960e+00, -2.098144e+03,-2.109e+03, 2.435e+00, 0.000e+00
1.970e+00, -2.098144e+03,-2.108e+03, 2.392e+00, 0.000e+00
1.980e+00, -2.098144e+03,-2.108e+03, 2.352e+00, 0.000e+00
1.990e+00, -2.098144e+03,-2.108e+03, 2.316e+00, 0.000e+00
2.000e+00, -2.098144e+03,-2.108e+03, 2.282e+00, 0.000e+00
2.010e+00, -2.098144e+03,-2.108e+03, 2.253e+00, 0.000e+00
2.020e+00, -2.098144e+03,-2.108e+03, 2.226e+00, 0.000e+00
2.030e+00, -2.098144e+03,-2.108e+03, 2.203e+00, 0.000e+00
2.040e+00, -2.098144e+03,-2.107e+03, 2.182e+00, 0.000e+00
2.050e+00, -2.098144e+03,-2.107e+03, 2.164e+00, 0.000e+00
2.060e+00, -2.098144e+03,-2.107e+03, 2.149e+00, 0.000e+00
2.070e+00, -2.098144e+03,-2.107e+03, 2.137e+00, 0.000e+00
2.080e+00, -2.098144e+03,-2.107e+03, 2.126e+00, 0.000e+00
2.090e+00, -2.098144e+03,-2.107e+03, 2.118e+00, 0.000e+00
2.100e+00, -2.098144e+03,-2.107e+03, 2.112e+00, 0.000e+00
2.110e+00, -2.098144e+03,-2.107e+03, 2.107e+00, 0.000e+00
2.120e+00, -2.098144e+03,-2.107e+03, 2.104e+00, 0.000e+00
2.130e+00, -2.098144e+03,-2.107e+03, 2.102e+00, 0.000e+00
2.140e+00, -2.098144e+03,-2.107e+03, 2.102e+00, 0.000e+00
2.150e+00, -2.098144e+03,-2.107e+03, 2.103e+00, 0.000e+00
2.160e+00, -2.098144e+03,-2.107e+03, 2.104e+00, 0.000e+00
2.170e+00, -2.098144e+03,-2.107e+03, 2.107e+00, 0.000e+00
2.180e+00, -2.098144e+03,-2.107e+03, 2.110e+00, 0.000e+00
2.190e+00, -2.098144e+03,-2.107e+03, 2.115e+00, 0.000e+00
2.200e+00, -2.098144e+03,-2.107e+03, 2.120e+00, 0.000e+00
2.210e+00, -2.098144e+03,-2.107e+03, 2.125e+00, 0.000e+00
2.220e+00, -2.098144e+03,-2.107e+03, 2.131e+00, 0.000e+00
2.230e+00, -2.098144e+03,-2.107e+03, 2.138e+00, 0.000e+00
2.240e+00, -2.098144e+03,-2.107e+03, 2.145e+00, 0.000e+00
2.250e+00, -2.098144e+03,-2.107e+03, 2.153e+00, 0.000e+00
2.260e+00, -2.098144e+03,-2.107e+03, 2.162e+00, 0.000e+00
2.270e+00, -2.098144e+03,-2.107e+03, 2.171e+00, 0.000e+00
2.280e+00, -2.098144e+03,-2.107e+03, 2.180e+00, 0.000e+00
2.290e+00, -2.098144e+03,-2.108e+03, 2.191e+00, 0.000e+00
2.300e+00, -2.098144e+03,-2.108e+03, 2.202e+00, 0.000e+00
2.310e+00, -2.098144e+03,-2.108e+03, 2.214e+00, 0.000e+00
2.320e+00, -2.098144e+03,-2.108e+03, 2.226e+00, 0.000e+00
2.330e+00, -2.098144e+03,-2.108e+03, 2.239e+00, 0.000e+00
2.340e+00, -2.098144e+03,-2.108e+03, 2.254e+00, 0.000e+00
2.350e+00, -2.098144e+03,-2.108e+03, 2.269e+00, 0.000e+00
2.360e+00, -2.098144e+03,-2.108e+03, 2.285e+00, 0.000e+00
2.370e+00, -2.098144e+03,-2.108e+03, 2.303e+00, 0.000e+00
2.380e+00, -2.098144e+03,-2.108e+03, 2.322e+00, 0.000e+00
2.390e+00, -2.098144e+03,-2.108e+03, 2.342e+00, 0.000e+00
2.400e+00, -2.098144e+03,-2.108e+03, 2.363e+00, 0.000e+00
2.410e+00, -2.098144e+03,-2.108e+03, 2.386e+00, 0.000e+00
2.420e+00, -2.098144e+03,-2.108e+03, 2.411e+00, 0.000e+00
2.430e+00, -2.098144e+03,-2.109e+03, 2.437e+00, 0.000e+00
2.440e+00, -2.098144e+03,-2.109e+03, 2.465e+00, 0.000e+00
2.450e+00, -2.098144e+03,-2.109e+03, 2.494e+00, 0.000e+00
2.460e+00, -2.098144e+03,-2.109e+03, 2.526e+00, 0.000e+00
2.470e+00, -2.098144e+03,-2.109e+03, 2.559e+00, 0.000e+00
2.480e+00, -2.098144e+03,-2.109e+03, 2.594e+00, 0.000e+00
2.490e+00, -2.098144e+03,-2.109e+03, 2.630e+00, 0.000e+00
2.500e+00, -2.098144e+03,-2.110e+03, 2.668e+00, 0.000e+00
2.510e+00, -2.098144e+03,-2.110e+03, 2.708e+00, 0.000e+00
2.520e+00, -2.098144e+03,-2.110e+03, 2.749e+00, 0.000e+00
2.530e+00, -2.098144e+03,-2.110e+03, 2.791e+00, 0.000e+00
2.540e+00, -2.098144e+03,-2.110e+03, 2.834e+00, 0.000e+00
2.550e+00, -2.098144e+03,-2.110e+03, 2.878e+00, 0.000e+00
2.560e+00, -2.098144e+03,-2.111e+03, 2.922e+00, 0.000e+00
2.570e+00, -2.098144e+03,-2.111e+03, 2.967e+00, 0.000e+00
2.580e+00, -2.098144e+03,-2.111e+03, 3.012e+00, 0.000e+00
2.590e+00, -2.098144e+03,-2.111e+03, 3.056e+00, 0.000e+00
2.600e+00, -2.098144e+03,-2.111e+03, 3.100e+00, 0.000e+00
2.610e+00, -2.098144e+03,-2.112e+03, 3.143e+00, 0.000e+00
2.620e+00, -2.098144e+03,-2.112e+03, 3.186e+00, 0.000e+00
2.630e+00, -2.098144e+03,-2.112e+03, 3.227e+00, 0.000e+00
2.640e+00, -2.098144e+03,-2.112e+03, 3.267e+00, 0.000e+00
2.650e+00, -2.098144e+03,-2.112e+03, 3.306e+00, 0.000e+00
2.660e+00, -2.098144e+03,-2.112e+03, 3.343e+00, 0.000e+00
2.670e+00, -2.098144e+03,-2.113e+03, 3.379e+00, 0.000e+00
2.680e+00, -2.098144e+03,-2.113e+03, 3.413e+00, 0.000e+00
2.690e+00, -2.098144e+03,-2.113e+03, 3.446e+00, 0.000e+00
2.700e+00, -2.098144e+03,-2.113e+03, 3.477e+00, 0.000e+00
2.710e+00, -2.098144e+03,-2.113e+03, 3.507e+00, 0.000e+00
2.720e+00, -2.098144e+03,-2.113e+03, 3.535e+00, 0.000e+00
2.730e+00, -2.098144e+03,-2.113e+03, 3.563e+00, 0.000e+00
2.740e+00, -2.098144e+03,-2.113e+03, 3.589e+00, 0.000e+00
2.750e+00, -2.098144e+03,-2.114e+03, 3.614e+00, 0.000e+00
2.760e+00, -2.098144e+03,-2.114e+03, 3.639e+00, 0.000e+00
2.770e+00, -2.098144e+03,-2.114e+03, 3.662e+00, 0.000e+00
2.780e+00, -2.098144e+03,-2.114e+03, 3.686e+00, 0.000e+00
2.790e+00, -2.098144e+03,-2.114e+03, 3.709e+00, 0.000e+00
2.800e+00, -2.098144e+03,-2.114e+03, 3.731e+00, 0.000e+00
2.810e+00, -2.098144e+03,-2.114e+03, 3.754e+00, 0.000e+00
2.820e+00, -2.098144e+03,-2.114e+03, 3.777e+00, 0.000e+00
2.830e+00, -2.098144e+03,-2.114e+03, 3.801e+00, 0.000e+00
2.840e+00, -2.098144e+03,-2.114e+03, 3.825e+00, 0.000e+00
2.850e+00, -2.098144e+03,-2.115e+03, 3.850e+00, 0.000e+00
2.860e+00, -2.098144e+03,-2.115e+03, 3.876e+00, 0.000e+00
2.870e+00, -2.098144e+03,-2.115e+03, 3.903e+00, 0.000e+00
2.880e+00, -2.098144e+03,-2.115e+03, 3.931e+00, 0.000e+00
2.890e+00, -2.098144e+03,-2.115e+03, 3.960e+00, 0.000e+00
2.900e+00, -2.098144e+03,-2.115e+03, 3.990e+00, 0.000e+00
2.910e+00, -2.098144e+03,-2.115e+03, 4.022e+00, 0.000e+00
2.920e+00, -2.098144e+03,-2.115e+03, 4.055e+00, 0.000e+00
2.930e+00, -2.098144e+03,-2.116e+03, 4.090e+00, 0.000e+00
2.940e+00, -2.098144e+03,-2.116e+03, 4.125e+00, 0.000e+00
2.950e+00, -2.098144e+03,-2.116e+03, 4.162e+00, 0.000e+00
2.960e+00, -2.098144e+03,-2.116e+03, 4.200e+00, 0.000e+00
2.970e+00, -2.098144e+03,-2.116e+03, 4.239e+00, 0.000e+00
2.980e+00, -2.098144e+03,-2.116e+03, 4.278e+00, 0.000e+00
2.990e+00, -2.098144e+03,-2.117e+03, 4.318e+00, 0.000e+00
3.000e+00, -2.098144e+03,-2.117e+03, 4.359e+00, 0.000e+00
3.010e+00, -2.098144e+03,-2.117e+03, 4.399e+00, 0.000e+00
3.020e+00, -2.098144e+03,-2.117e+03, 4.440e+00, 0.000e+00
3.030e+00, -2.098144e+03,-2.117e+03, 4.480e+00, 0.000e+00
3.040e+00, -2.098144e+03,-2.117e+03, 4.519e+00, 0.000e+00
3.050e+00, -2.098144e+03,-2.118e+03, 4.557e+00, 0.000e+00
3.060e+00, -2.098144e+03,-2.118e+03, 4.594e+00, 0.000e+00
3.070e+00, -2.098144e+03,-2.118e+03, 4.629e+00, 0.000e+00
3.080e+00, -2.098144e+03,-2.118e+03, 4.662e+00, 0.000e+00
3.090e+00, -2.098144e+03,-2.118e+03, 4.693e+00, 0.000e+00
3.100e+00, -2.098144e+03,-2.118e+03, 4.721e+00, 0.000e+00
3.110e+00, -2.098144e+03,-2.118e+03, 4.746e+00, 0.000e+00
3.120e+00, -2.098144e+03,-2.119e+03, 4.767e+00, 0.000e+00
3.130e+00, -2.098144e+03,-2.119e+03, 4.785e+00, 0.000e+00
3.140e+00, -2.098144e+03,-2.119e+03, 4.799e+00, 0.000e+00
3.150e+00, -2.098144e+03,-2.119e+03, 4.809e+00, 0.000e+00
3.160e+00, -2.098144e+03,-2.119e+03, 4.814e+00, 0.000e+00
3.170e+00, -2.098144e+03,-2.119e+03, 4.815e+00, 0.000e+00
3.180e+00, -2.098144e+03,-2.119e+03, 4.812e+00, 0.000e+00
3.190e+00, -2.098144e+03,-2.119e+03, 4.804e+00, 0.000e+00
3.200e+00, -2.098144e+03,-2.119e+03, 4.792e+00, 0.000e+00
3.210e+00, -2.098144e+03,-2.119e+03, 4.775e+00, 0.000e+00
3.220e+00, -2.098144e+03,-2.118e+03, 4.754e+00, 0.000e+00
3.230e+00, -2.098144e+03,-2.118e+03, 4.729e+00, 0.000e+00
3.240e+00, -2.098144e+03,-2.118e+03, 4.701e+00, 0.000e+00
3.250e+00, -2.098144e+03,-2.118e+03, 4.669e+00, 0.000e+00
3.260e+00, -2.098144e+03,-2.118e+03, 4.634e+00, 0.000e+00
3.270e+00, -2.098144e+03,-2.118e+03, 4.596e+00, 0.000e+00
3.280e+00, -2.098144e+03,-2.118e+03, 4.557e+00, 0.000e+00
3.290e+00, -2.098144e+03,-2.117e+03, 4.515e+00, 0.000e+00
3.300e+00, -2.098144e+03,-2.117e+03, 4.473e+00, 0.000e+00
3.310e+00, -2.098144e+03,-2.117e+03, 4.429e+00, 0.000e+00
3.320e+00, -2.098144e+03,-2.117e+03, 4.385e+00, 0.000e+00
3.330e+00, -2.098144e+03,-2.117e+03, 4.341e+00, 0.000e+00
3.340e+00, -2.098144e+03,-2.117e+03, 4.297e+00, 0.000e+00
3.350e+00, -2.098144e+03,-2.116e+03, 4.253e+00, 0.000e+00
3.360e+00, -2.098144e+03,-2.116e+03, 4.210e+00, 0.000e+00
3.370e+00, -2.098144e+03,-2.116e+03, 4.168e+00, 0.000e+00
3.380e+00, -2.098144e+03,-2.116e+03, 4.127e+00, 0.000e+00
3.390e+00, -2.098144e+03,-2.116e+03, 4.087e+00, 0.000e+00
3.400e+00, -2.098144e+03,-2.115e+03, 4.048e+00, 0.000e+00
3.410e+00, -2.098144e+03,-2.115e+03, 4.009e+00, 0.000e+00
3.420e+00, -2.098144e+03,-2.115e+03, 3.972e+00, 0.000e+00
3.430e+00, -2.098144e+03,-2.115e+03, 3.935e+00, 0.000e+00
3.440e+00, -2.098144e+03,-2.115e+03, 3.899e+00, 0.000e+00
3.450e+00, -2.098144e+03,-2.115e+03, 3.864e+00, 0.000e+00
3.460e+00, -2.098144e+03,-2.115e+03, 3.829e+00, 0.000e+00
3.470e+00, -2.098144e+03,-2.114e+03, 3.794e+00, 0.000e+00
3.480e+00, -2.098144e+03,-2.114e+03, 3.761e+00, 0.000e+00
