t, H, V, T, P
2.050e+00, 1.368226e+03,-1.019e+02, 5.460e+02, 1.901e+01
2.060e+00, 1.368227e+03,-1.024e+02, 5.462e+02, 1.966e+01
2.070e+00, 1.368227e+03,-1.042e+02, 5.469e+02, 1.982e+01
2.080e+00, 1.368227e+03,-1.078e+02, 5.482e+02, 1.948e+01
2.090e+00, 1.368227e+03,-1.129e+02, 5.501e+02, 1.866e+01
2.100e+00, 1.368226e+03,-1.191e+02, 5.524e+02, 1.737e+01
2.110e+00, 1.368226e+03,-1.259e+02, 5.549e+02, 1.565e+01
2.120e+00, 1.368225e+03,-1.326e+02, 5.574e+02, 1.372e+01
2.130e+00, 1.368224e+03,-1.379e+02, 5.594e+02, 1.197e+01
2.140e+00, 1.368224e+03,-1.412e+02, 5.606e+02, 9.924e+00
2.150e+00, 1.368226e+03,-1.424e+02, 5.611e+02, 8.287e+00
2.160e+00, 1.368226e+03,-1.426e+02, 5.611e+02, 7.636e+00
2.170e+00, 1.368226e+03,-1.430e+02, 5.613e+02, 7.600e+00
2.180e+00, 1.368226e+03,-1.439e+02, 5.616e+02, 7.375e+00
2.190e+00, 1.368226e+03,-1.449e+02, 5.620e+02, 6.967e+00
2.200e+00, 1.368225e+03,-1.457e+02, 5.623e+02, 6.385e+00
2.210e+00, 1.368225e+03,-1.459e+02, 5.624e+02, 5.644e+00
2.220e+00, 1.368225e+03,-1.450e+02, 5.620e+02, 4.762e+00
2.230e+00, 1.368225e+03,-1.429e+02, 5.612e+02, 4.405e+00
2.240e+00, 1.368225e+03,-1.400e+02, 5.602e+02, 4.275e+00
2.250e+00, 1.368225e+03,-1.370e+02, 5.591e+02, 4.985e+00
2.260e+00, 1.368225e+03,-1.349e+02, 5.583e+02, 6.193e+00
2.270e+00, 1.368224e+03,-1.339e+02, 5.579e+02, 8.563e+00
2.280e+00, 1.368222e+03,-1.327e+02, 5.575e+02, 1.123e+01
2.290e+00, 1.368221e+03,-1.289e+02, 5.561e+02, 1.394e+01
2.300e+00, 1.368221e+03,-1.219e+02, 5.535e+02, 1.661e+01
2.310e+00, 1.368222e+03,-1.120e+02, 5.498e+02, 1.930e+01
2.320e+00, 1.368224e+03,-1.007e+02, 5.456e+02, 2.175e+01
2.330e+00, 1.368225e+03,-8.990e+01, 5.416e+02, 2.411e+01
2.340e+00, 1.368226e+03,-8.133e+01, 5.384e+02, 2.588e+01
2.350e+00, 1.368226e+03,-7.594e+01, 5.364e+02, 2.700e+01
2.360e+00, 1.368226e+03,-7.420e+01, 5.357e+02, 2.745e+01
2.370e+00, 1.368226e+03,-7.612e+01, 5.364e+02, 2.721e+01
2.380e+00, 1.368226e+03,-8.134e+01, 5.384e+02, 2.640e+01
2.390e+00, 1.368225e+03,-8.918e+01, 5.413e+02, 2.513e+01
2.400e+00, 1.368225e+03,-9.885e+01, 5.449e+02, 2.325e+01
2.410e+00, 1.368224e+03,-1.094e+02, 5.488e+02, 2.086e+01
2.420e+00, 1.368223e+03,-1.196e+02, 5.526e+02, 1.860e+01
2.430e+00, 1.368222e+03,-1.281e+02, 5.557e+02, 1.589e+01
2.440e+00, 1.368222e+03,-1.342e+02, 5.580e+02, 1.292e+01
2.450e+00, 1.368223e+03,-1.377e+02, 5.593e+02, 1.060e+01
2.460e+00, 1.368225e+03,-1.390e+02, 5.598e+02, 8.747e+00
2.470e+00, 1.368224e+03,-1.390e+02, 5.598e+02, 8.155e+00
2.480e+00, 1.368225e+03,-1.376e+02, 5.593e+02, 8.403e+00
2.490e+00, 1.368225e+03,-1.352e+02, 5.584e+02, 8.687e+00
2.500e+00, 1.368225e+03,-1.319e+02, 5.572e+02, 9.140e+00
2.510e+00, 1.368224e+03,-1.282e+02, 5.558e+02, 9.739e+00
2.520e+00, 1.368224e+03,-1.239e+02, 5.542e+02, 1.011e+01
2.530e+00, 1.368223e+03,-1.184e+02, 5.522e+02, 1.024e+01
2.540e+00, 1.368223e+03,-1.110e+02, 5.494e+02, 1.012e+01
2.550e+00, 1.368225e+03,-1.027e+02, 5.463e+02, 1.022e+01
2.560e+00, 1.368228e+03,-9.758e+01, 5.444e+02, 1.070e+01
2.570e+00, 1.368225e+03,-9.994e+01, 5.453e+02, 1.131e+01
2.580e+00, 1.368222e+03,-1.068e+02, 5.479e+02, 1.164e+01
2.590e+00, 1.368221e+03,-1.127e+02, 5.500e+02, 1.181e+01
2.600e+00, 1.368221e+03,-1.152e+02, 5.510e+02, 1.244e+01
2.610e+00, 1.368222e+03,-1.143e+02, 5.506e+02, 1.364e+01
2.620e+00, 1.368222e+03,-1.112e+02, 5.495e+02, 1.518e+01
2.630e+00, 1.368223e+03,-1.068e+02, 5.478e+02, 1.634e+01
2.640e+00, 1.368223e+03,-1.015e+02, 5.459e+02, 1.737e+01
2.650e+00, 1.368222e+03,-9.485e+01, 5.434e+02, 1.904e+01
2.660e+00, 1.368222e+03,-8.674e+01, 5.404e+02, 2.034e+01
2.670e+00, 1.368223e+03,-7.738e+01, 5.369e+02, 2.215e+01
2.680e+00, 1.368224e+03,-6.807e+01, 5.335e+02, 2.385e+01
2.690e+00, 1.368225e+03,-6.077e+01, 5.307e+02, 2.495e+01
2.700e+00, 1.368226e+03,-5.771e+01, 5.296e+02, 2.543e+01
2.710e+00, 1.368225e+03,-6.009e+01, 5.305e+02, 2.527e+01
2.720e+00, 1.368223e+03,-6.657e+01, 5.329e+02, 2.478e+01
2.730e+00, 1.368222e+03,-7.433e+01, 5.358e+02, 2.418e+01
2.740e+00, 1.368221e+03,-8.132e+01, 5.384e+02, 2.351e+01
2.750e+00, 1.368221e+03,-8.654e+01, 5.403e+02, 2.353e+01
2.760e+00, 1.368222e+03,-9.044e+01, 5.418e+02, 2.427e+01
2.770e+00, 1.368222e+03,-9.316e+01, 5.428e+02, 2.500e+01
2.780e+00, 1.368222e+03,-9.475e+01, 5.434e+02, 2.510e+01
2.790e+00, 1.368222e+03,-9.519e+01, 5.435e+02, 2.479e+01
2.800e+00, 1.368222e+03,-9.474e+01, 5.434e+02, 2.463e+01
2.810e+00, 1.368220e+03,-9.322e+01, 5.428e+02, 2.495e+01
2.820e+00, 1.368218e+03,-8.914e+01, 5.413e+02, 2.468e+01
2.830e+00, 1.368215e+03,-8.021e+01, 5.380e+02, 2.423e+01
2.840e+00, 1.368219e+03,-6.472e+01, 5.322e+02, 2.394e+01
2.850e+00, 1.368229e+03,-5.055e+01, 5.269e+02, 2.403e+01
2.860e+00, 1.368226e+03,-5.196e+01, 5.275e+02, 2.367e+01
2.870e+00, 1.368217e+03,-6.574e+01, 5.326e+02, 2.352e+01
2.880e+00, 1.368217e+03,-7.876e+01, 5.374e+02, 2.337e+01
2.890e+00, 1.368219e+03,-8.717e+01, 5.405e+02, 2.315e+01
2.900e+00, 1.368220e+03,-9.198e+01, 5.423e+02, 2.236e+01
2.910e+00, 1.368220e+03,-9.384e+01, 5.430e+02, 2.159e+01
2.920e+00, 1.368220e+03,-9.273e+01, 5.426e+02, 2.081e+01
2.930e+00, 1.368221e+03,-8.904e+01, 5.412e+02, 2.000e+01
2.940e+00, 1.368222e+03,-8.388e+01, 5.393e+02, 1.994e+01
2.950e+00, 1.368224e+03,-8.013e+01, 5.379e+02, 2.000e+01
2.960e+00, 1.368224e+03,-8.020e+01, 5.380e+02, 2.018e+01
2.970e+00, 1.368222e+03,-8.369e+01, 5.393e+02, 2.021e+01
2.980e+00, 1.368221e+03,-8.796e+01, 5.408e+02, 1.973e+01
2.990e+00, 1.368220e+03,-9.096e+01, 5.420e+02, 1.929e+01
3.000e+00, 1.368221e+03,-9.188e+01, 5.423e+02, 1.852e+01
3.010e+00, 1.368221e+03,-9.148e+01, 5.421e+02, 1.793e+01
3.020e+00, 1.368222e+03,-9.115e+01, 5.420e+02, 1.705e+01
3.030e+00, 1.368222e+03,-9.211e+01, 5.424e+02, 1.679e+01
3.040e+00, 1.368222e+03,-9.522e+01, 5.435e+02, 1.632e+01
3.050e+00, 1.368220e+03,-9.946e+01, 5.451e+02, 1.545e+01
3.060e+00, 1.368220e+03,-1.032e+02, 5.465e+02, 1.419e+01
3.070e+00, 1.368220e+03,-1.053e+02, 5.473e+02, 1.291e+01
3.080e+00, 1.368220e+03,-1.056e+02, 5.474e+02, 1.248e+01
3.090e+00, 1.368220e+03,-1.045e+02, 5.470e+02, 1.206e+01
3.100e+00, 1.368221e+03,-1.021e+02, 5.461e+02, 1.141e+01
3.110e+00, 1.368221e+03,-9.868e+01, 5.448e+02, 1.109e+01
3.120e+00, 1.368221e+03,-9.493e+01, 5.434e+02, 1.053e+01
3.130e+00, 1.368223e+03,-9.214e+01, 5.424e+02, 1.025e+01
3.140e+00, 1.368223e+03,-9.206e+01, 5.424e+02, 1.116e+01
3.150e+00, 1.368220e+03,-9.487e+01, 5.434e+02, 1.179e+01
3.160e+00, 1.368218e+03,-9.755e+01, 5.444e+02, 1.213e+01
3.170e+00, 1.368217e+03,-9.690e+01, 5.442e+02, 1.235e+01
3.180e+00, 1.368220e+03,-9.238e+01, 5.425e+02, 1.255e+01
3.190e+00, 1.368222e+03,-8.679e+01, 5.404e+02, 1.303e+01
3.200e+00, 1.368221e+03,-8.319e+01, 5.391e+02, 1.381e+01
3.210e+00, 1.368221e+03,-8.215e+01, 5.387e+02, 1.509e+01
3.220e+00, 1.368222e+03,-8.343e+01, 5.392e+02, 1.679e+01
3.230e+00, 1.368219e+03,-8.627e+01, 5.402e+02, 1.894e+01
3.240e+00, 1.368219e+03,-8.821e+01, 5.409e+02, 2.163e+01
3.250e+00, 1.368219e+03,-8.739e+01, 5.406e+02, 2.408e+01
3.260e+00, 1.368220e+03,-8.402e+01, 5.394e+02, 2.594e+01
3.270e+00, 1.368222e+03,-7.934e+01, 5.376e+02, 2.744e+01
3.280e+00, 1.368222e+03,-7.495e+01, 5.360e+02, 2.872e+01
3.290e+00, 1.368223e+03,-7.179e+01, 5.348e+02, 2.948e+01
3.300e+00, 1.368223e+03,-7.034e+01, 5.343e+02, 2.951e+01
3.310e+00, 1.368222e+03,-7.051e+01, 5.344e+02, 2.883e+01
3.320e+00, 1.368222e+03,-7.191e+01, 5.349e+02, 2.748e+01
3.330e+00, 1.368222e+03,-7.413e+01, 5.357e+02, 2.598e+01
3.340e+00, 1.368222e+03,-7.699e+01, 5.368e+02, 2.433e+01
3.350e+00, 1.368222e+03,-8.034e+01, 5.380e+02, 2.238e+01
3.360e+00, 1.368221e+03,-8.354e+01, 5.392e+02, 2.061e+01
3.370e+00, 1.368220e+03,-8.551e+01, 5.399e+02, 1.978e+01
3.380e+00, 1.368220e+03,-8.539e+01, 5.399e+02, 1.925e+01
3.390e+00, 1.368220e+03,-8.286e+01, 5.389e+02, 1.870e+01
3.400e+00, 1.368221e+03,-7.848e+01, 5.373e+02, 1.885e+01
3.410e+00, 1.368223e+03,-7.384e+01, 5.356e+02, 1.986e+01
3.420e+00, 1.368222e+03,-7.085e+01, 5.345e+02, 2.110e+01
3.430e+00, 1.368222e+03,-6.959e+01, 5.340e+02, 2.263e+01
3.440e+00, 1.368221e+03,-6.935e+01, 5.339e+02, 2.457e+01
3.450e+00, 1.368221e+03,-6.948e+01, 5.340e+02, 2.615e+01
3.460e+00, 1.368221e+03,-6.965e+01, 5.340e+02, 2.709e+01
3.470e+00, 1.368221e+03,-6.999e+01, 5.342e+02, 2.771e+01
3.480e+00, 1.368221e+03,-7.071e+01, 5.344e+02, 2.804e+01
