t, H, V, T, P
1.140e+00, -1.250660e+03,-1.262e+03, 4.187e+00, 0.000e+00
1.150e+00, -1.250660e+03,-1.262e+03, 4.299e+00, 0.000e+00
1.160e+00, -1.250660e+03,-1.263e+03, 4.406e+00, 0.000e+00
1.170e+00, -1.250660e+03,-1.263e+03, 4.505e+00, 0.000e+00
1.180e+00, -1.250660e+03,-1.263e+03, 4.597e+00, 0.000e+00
1.190e+00, -1.250660e+03,-1.263e+03, 4.681e+00, 0.000e+00
1.200e+00, -1.250660e+03,-1.263e+03, 4.755e+00, 0.000e+00
1.210e+00, -1.250660e+03,-1.264e+03, 4.819e+00, 0.000e+00
1.220e+00, -1.250660e+03,-1.264e+03, 4.873e+00, 0.000e+00
1.230e+00, -1.250660e+03,-1.264e+03, 4.917e+00, 0.000e+00
1.240e+00, -1.250660e+03,-1.264e+03, 4.951e+00, 0.000e+00
1.250e+00, -1.250660e+03,-1.264e+03, 4.974e+00, 0.000e+00
1.260e+00, -1.250660e+03,-1.264e+03, 4.987e+00, 0.000e+00
1.270e+00, -1.250660e+03,-1.264e+03, 4.990e+00, 0.000e+00
1.280e+00, -1.250660e+03,-1.264e+03, 4.983e+00, 0.000e+00
1.290e+00, -1.250660e+03,-1.264e+03, 4.967e+00, 0.000e+00
1.300e+00, -1.250660e+03,-1.264e+03, 4.942e+00, 0.000e+00
1.310e+00, -1.250660e+03,-1.264e+03, 4.910e+00, 0.000e+00
1.320e+00, -1.250660e+03,-1.264e+03, 4.869e+00, 0.000e+00
1.330e+00, -1.250660e+03,-1.264e+03, 4.822e+00, 0.000e+00
1.340e+00, -1.250660e+03,-1.263e+03, 4.768e+00, 0.000e+00
1.350e+00, -1.250660e+03,-1.263e+03, 4.709e+00, 0.000e+00
1.360e+00, -1.250660e+03,-1.263e+03, 4.645e+00, 0.000e+00
1.370e+00, -1.250660e+03,-1.263e+03, 4.576e+00, 0.000e+00
1.380e+00, -1.250660e+03,-1.263e+03, 4.503e+00, 0.000e+00
1.390e+00, -1.250660e+03,-1.263e+03, 4.427e+00, 0.000e+00
1.400e+00, -1.250660e+03,-1.262e+03, 4.349e+00, 0.000e+00
1.410e+00, -1.250660e+03,-1.262e+03, 4.268e+00, 0.000e+00
1.420e+00, -1.250660e+03,-1.262e+03, 4.185e+00, 0.000e+00
1.430e+00, -1.250660e+03,-1.262e+03, 4.100e+00, 0.000e+00
1.440e+00, -1.250660e+03,-1.261e+03, 4.015e+00, 0.000e+00
1.450e+00, -1.250660e+03,-1.261e+03, 3.929e+00, 0.000e+00
1.460e+00, -1.250660e+03,-1.261e+03, 3.843e+00, 0.000e+00
1.470e+00, -1.250660e+03,-1.261e+03, 3.756e+00, 0.000e+00
1.480e+00, -1.250660e+03,-1.261e+03, 3.669e+00, 0.000e+00
1.490e+00, -1.250660e+03,-1.260e+03, 3.583e+00, 0.000e+00
1.500e+00, -1.250660e+03,-1.260e+03, 3.497e+00, 0.000e+00
1.510e+00, -1.250660e+03,-1.260e+03, 3.412e+00, 0.000e+00
1.520e+00, -1.250660e+03,-1.260e+03, 3.328e+00, 0.000e+00
1.530e+00, -1.250660e+03,-1.259e+03, 3.244e+00, 0.000e+00
1.540e+00, -1.250660e+03,-1.259e+03, 3.162e+00, 0.000e+00
1.550e+00, -1.250660e+03,-1.259e+03, 3.081e+00, 0.000e+00
1.560e+00, -1.250660e+03,-1.259e+03, 3.001e+00, 0.000e+00
1.570e+00, -1.250660e+03,-1.259e+03, 2.922e+00, 0.000e+00
1.580e+00, -1.250660e+03,-1.258e+03, 2.845e+00, 0.000e+00
1.590e+00, -1.250660e+03,-1.258e+03, 2.769e+00, 0.000e+00
1.600e+00, -1.250660e+03,-1.258e+03, 2.695e+00, 0.000e+00
1.610e+00, -1.250660e+03,-1.258e+03, 2.623e+00, 0.000e+00
1.620e+00, -1.250660e+03,-1.258e+03, 2.553e+00, 0.000e+00
1.630e+00, -1.250660e+03,-1.257e+03, 2.484e+00, 0.000e+00
1.640e+00, -1.250660e+03,-1.257e+03, 2.418e+00, 0.000e+00
1.650e+00, -1.250660e+03,-1.257e+03, 2.354e+00, 0.000e+00
1.660e+00, -1.250660e+03,-1.257e+03, 2.292e+00, 0.000e+00
1.670e+00, -1.250660e+03,-1.257e+03, 2.233e+00, 0.000e+00
1.680e+00, -1.250660e+03,-1.257e+03, 2.176e+00, 0.000e+00
1.690e+00, -1.250660e+03,-1.256e+03, 2.122e+00, 0.000e+00
1.700e+00, -1.250660e+03,-1.256e+03, 2.070e+00, 0.000e+00
1.710e+00, -1.250660e+03,-1.256e+03, 2.022e+00, 0.000e+00
1.720e+00, -1.250660e+03,-1.256e+03, 1.977e+00, 0.000e+00
1.730e+00, -1.250660e+03,-1.256e+03, 1.935e+00, 0.000e+00
1.740e+00, -1.250660e+03,-1.256e+03, 1.896e+00, 0.000e+00
1.750e+00, -1.250660e+03,-1.256e+03, 1.861e+00, 0.000e+00
1.760e+00, -1.250660e+03,-1.256e+03, 1.830e+00, 0.000e+00
1.770e+00, -1.250660e+03,-1.256e+03, 1.801e+00, 0.000e+00
1.780e+00, -1.250660e+03,-1.255e+03, 1.777e+00, 0.000e+00
1.790e+00, -1.250660e+03,-1.255e+03, 1.756e+00, 0.000e+00
1.800e+00, -1.250660e+03,-1.255e+03, 1.738e+00, 0.000e+00
1.810e+00, -1.250660e+03,-1.255e+03, 1.724e+00, 0.000e+00
1.820e+00, -1.250660e+03,-1.255e+03, 1.714e+00, 0.000e+00
1.830e+00, -1.250660e+03,-1.255e+03, 1.707e+00, 0.000e+00
1.840e+00, -1.250660e+03,-1.255e+03, 1.703e+00, 0.000e+00
1.850e+00, -1.250660e+03,-1.255e+03, 1.702e+00, 0.000e+00
1.860e+00, -1.250660e+03,-1.255e+03, 1.704e+00, 0.000e+00
1.870e+00, -1.250660e+03,-1.255e+03, 1.709e+00, 0.000e+00
1.880e+00, -1.250660e+03,-1.255e+03, 1.716e+00, 0.000e+00
1.890e+00, -1.250660e+03,-1.255e+03, 1.725e+00, 0.000e+00
1.900e+00, -1.250660e+03,-1.255e+03, 1.737e+00, 0.000e+00
1.910e+00, -1.250660e+03,-1.255e+03, 1.751e+00, 0.000e+00
1.920e+00, -1.250660e+03,-1.255e+03, 1.766e+00, 0.000e+00
1.930e+00, -1.250660e+03,-1.255e+03, 1.783e+00, 0.000e+00
1.940e+00, -1.250660e+03,-1.256e+03, 1.801e+00, 0.000e+00
1.950e+00, -1.250660e+03,-1.256e+03, 1.820e+00, 0.000e+00
1.960e+00, -1.250660e+03,-1.256e+03, 1.840e+00, 0.000e+00
1.970e+00, -1.250660e+03,-1.256e+03, 1.860e+00, 0.000e+00
1.980e+00, -1.250660e+03,-1.256e+03, 1.881e+00, 0.000e+00
1.990e+00, -1.250660e+03,-1.256e+03, 1.903e+00, 0.000e+00
2.000e+00, -1.250660e+03,-1.256e+03, 1.925e+00, 0.000e+00
2.010e+00, -1.250660e+03,-1.256e+03, 1.948e+00, 0.000e+00
2.020e+00, -1.250660e+03,-1.256e+03, 1.971e+00, 0.000e+00
2.030e+00, -1.250660e+03,-1.256e+03, 1.993e+00, 0.000e+00
2.040e+00, -1.250660e+03,-1.256e+03, 2.017e+00, 0.000e+00
2.050e+00, -1.250660e+03,-1.256e+03, 2.040e+00, 0.000e+00
2.060e+00, -1.250660e+03,-1.256e+03, 2.063e+00, 0.000e+00
2.070e+00, -1.250660e+03,-1.256e+03, 2.087e+00, 0.000e+00
2.080e+00, -1.250660e+03,-1.256e+03, 2.111e+00, 0.000e+00
2.090e+00, -1.250660e+03,-1.256e+03, 2.135e+00, 0.000e+00
2.100e+00, -1.250660e+03,-1.256e+03, 2.160e+00, 0.000e+00
2.110e+00, -1.250660e+03,-1.257e+03, 2.185e+00, 0.000e+00
2.120e+00, -1.250660e+03,-1.257e+03, 2.210e+00, 0.000e+00
2.130e+00, -1.250660e+03,-1.257e+03, 2.236e+00, 0.000e+00
2.140e+00, -1.250660e+03,-1.257e+03, 2.263e+00, 0.000e+00
2.150e+00, -1.250660e+03,-1.257e+03, 2.291e+00, 0.000e+00
2.160e+00, -1.250660e+03,-1.257e+03, 2.319e+00, 0.000e+00
2.170e+00, -1.250660e+03,-1.257e+03, 2.348e+00, 0.000e+00
2.180e+00, -1.250660e+03,-1.257e+03, 2.378e+00, 0.000e+00
2.190e+00, -1.250660e+03,-1.257e+03, 2.409e+00, 0.000e+00
2.200e+00, -1.250660e+03,-1.257e+03, 2.440e+00, 0.000e+00
2.210e+00, -1.250660e+03,-1.257e+03, 2.473e+00, 0.000e+00
2.220e+00, -1.250660e+03,-1.257e+03, 2.506e+00, 0.000e+00
2.230e+00, -1.250660e+03,-1.258e+03, 2.541e+00, 0.000e+00
2.240e+00, -1.250660e+03,-1.258e+03, 2.576e+00, 0.000e+00
2.250e+00, -1.250660e+03,-1.258e+03, 2.611e+00, 0.000e+00
2.260e+00, -1.250660e+03,-1.258e+03, 2.648e+00, 0.000e+00
2.270e+00, -1.250660e+03,-1.258e+03, 2.684e+00, 0.000e+00
2.280e+00, -1.250660e+03,-1.258e+03, 2.721e+00, 0.000e+00
2.290e+00, -1.250660e+03,-1.258e+03, 2.758e+00, 0.000e+00
2.300e+00, -1.250660e+03,-1.258e+03, 2.795e+00, 0.000e+00
2.310e+00, -1.250660e+03,-1.258e+03, 2.832e+00, 0.000e+00
2.320e+00, -1.250660e+03,-1.258e+03, 2.868e+00, 0.000e+00
2.330e+00, -1.250660e+03,-1.258e+03, 2.904e+00, 0.000e+00
2.340e+00, -1.250660e+03,-1.259e+03, 2.939e+00, 0.000e+00
2.350e+00, -1.250660e+03,-1.259e+03, 2.974e+00, 0.000e+00
2.360e+00, -1.250660e+03,-1.259e+03, 3.007e+00, 0.000e+00
2.370e+00, -1.250660e+03,-1.259e+03, 3.039e+00, 0.000e+00
2.380e+00, -1.250660e+03,-1.259e+03, 3.071e+00, 0.000e+00
2.390e+00, -1.250660e+03,-1.259e+03, 3.101e+00, 0.000e+00
2.400e+00, -1.250660e+03,-1.259e+03, 3.130e+00, 0.000e+00
2.410e+00, -1.250660e+03,-1.259e+03, 3.157e+00, 0.000e+00
2.420e+00, -1.250660e+03,-1.259e+03, 3.184e+00, 0.000e+00
2.430e+00, -1.250660e+03,-1.259e+03, 3.210e+00, 0.000e+00
2.440e+00, -1.250660e+03,-1.259e+03, 3.234e+00, 0.000e+00
2.450e+00, -1.250660e+03,-1.259e+03, 3.258e+00, 0.000e+00
2.460e+00, -1.250660e+03,-1.259e+03, 3.281e+00, 0.000e+00
2.470e+00, -1.250660e+03,-1.260e+03, 3.304e+00, 0.000e+00
2.480e+00, -1.250660e+03,-1.260e+03, 3.326e+00, 0.000e+00
2.490e+00, -1.250660e+03,-1.260e+03, 3.348e+00, 0.000e+00
2.500e+00, -1.250660e+03,-1.260e+03, 3.369e+00, 0.000e+00
2.510e+00, -1.250660e+03,-1.260e+03, 3.391e+00, 0.000e+00
2.520e+00, -1.250660e+03,-1.260e+03, 3.413e+00, 0.000e+00
2.530e+00, -1.250660e+03,-1.260e+03, 3.435e+00, 0.000e+00
2.540e+00, -1.250660e+03,-1.260e+03, 3.457e+00, 0.000e+00
2.550e+00, -1.250660e+03,-1.260e+03, 3.480e+00, 0.000e+00
2.560e+00, -1.250660e+03,-1.260e+03, 3.503e+00, 0.000e+00
2.570e+00, -1.250660e+03,-1.260e+03, 3.526e+00, 0.000e+00
2.580e+00, -1.250660e+03,-1.260e+03, 3.550e+00, 0.000e+00
2.590e+00, -1.250660e+03,-1.260e+03, 3.574e+00, 0.000e+00
2.600e+00, -1.250660e+03,-1.260e+03, 3.598e+00, 0.000e+00
2.610e+00, -1.250660e+03,-1.260e+03, 3.622e+00, 0.000e+00
2.620e+00, -1.250660e+03,-1.260e+03, 3.646e+00, 0.000e+00
2.630e+00, -1.250660e+03,-1.261e+03, 3.670e+00, 0.000e+00
2.640e+00, -1.250660e+03,-1.261e+03, 3.693e+00, 0.000e+00
2.650e+00, -1.250660e+03,-1.261e+03, 3.716e+00, 0.000e+00
2.660e+00, -1.250660e+03,-1.261e+03, 3.738e+00, 0.000e+00
2.670e+00, -1.250660e+03,-1.261e+03, 3.759e+00, 0.000e+00
2.680e+00, -1.250660e+03,-1.261e+03, 3.779e+00, 0.000e+00
2.690e+00, -1.250660e+03,-1.261e+03, 3.799e+00, 0.000e+00
2.700e+00, -1.250660e+03,-1.261e+03, 3.816e+00, 0.000e+00
2.710e+00, -1.250660e+03,-1.261e+03, 3.833e+00, 0.000e+00
2.720e+00, -1.250660e+03,-1.261e+03, 3.848e+00, 0.000e+00
2.730e+00, -1.250660e+03,-1.261e+03, 3.862e+00, 0.000e+00
2.740e+00, -1.250660e+03,-1.261e+03, 3.874e+00, 0.000e+00
2.750e+00, -1.250660e+03,-1.261e+03, 3.884e+00, 0.000e+00
2.760e+00, -1.250660e+03,-1.261e+03, 3.893e+00, 0.000e+00
2.770e+00, -1.250660e+03,-1.261e+03, 3.900e+00, 0.000e+00
2.780e+00, -1.250660e+03,-1.261e+03, 3.906e+00, 0.000e+00
2.790e+00, -1.250660e+03,-1.261e+03, 3.910e+00, 0.000e+00
2.800e+00, -1.250660e+03,-1.261e+03, 3.912e+00, 0.000e+00
2.810e+00, -1.250660e+03,-1.261e+03, 3.912e+00, 0.000e+00
2.820e+00, -1.250660e+03,-1.261e+03, 3.910e+00, 0.000e+00
2.830e+00, -1.250660e+03,-1.261e+03, 3.906e+00, 0.000e+00
2.840e+00, -1.250660e+03,-1.261e+03, 3.900e+00, 0.000e+00
2.850e+00, -1.250660e+03,-1.261e+03, 3.892e+00, 0.000e+00
2.860e+00, -1.250660e+03,-1.261e+03, 3.882e+00, 0.000e+00
2.870e+00, -1.250660e+03,-1.261e+03, 3.869e+00, 0.000e+00
2.880e+00, -1.250660e+03,-1.261e+03, 3.854e+00, 0.000e+00
2.890e+00, -1.250660e+03,-1.261e+03, 3.837e+00, 0.000e+00
2.900e+00, -1.250660e+03,-1.261e+03, 3.817e+00, 0.000e+00
2.910e+00, -1.250660e+03,-1.261e+03, 3.795e+00, 0.000e+00
2.920e+00, -1.250660e+03,-1.261e+03, 3.771e+00, 0.000e+00
2.930e+00, -1.250660e+03,-1.261e+03, 3.745e+00, 0.000e+00
2.940e+00, -1.250660e+03,-1.261e+03, 3.716e+00, 0.000e+00
2.950e+00, -1.250660e+03,-1.261e+03, 3.685e+00, 0.000e+00
2.960e+00, -1.250660e+03,-1.260e+03, 3.652e+00, 0.000e+00
2.970e+00, -1.250660e+03,-1.260e+03, 3.617e+00, 0.000e+00
2.980e+00, -1.250660e+03,-1.260e+03, 3.581e+00, 0.000e+00
2.990e+00, -1.250660e+03,-1.260e+03, 3.543e+00, 0.000e+00
3.000e+00, -1.250660e+03,-1.260e+03, 3.505e+00, 0.000e+00
3.010e+00, -1.250660e+03,-1.260e+03, 3.465e+00, 0.000e+00
3.020e+00, -1.250660e+03,-1.260e+03, 3.426e+00, 0.000e+00
3.030e+00, -1.250660e+03,-1.260e+03, 3.387e+00, 0.000e+00
3.040e+00, -1.250660e+03,-1.260e+03, 3.348e+00, 0.000e+00
3.050e+00, -1.250660e+03,-1.260e+03, 3.310e+00, 0.000e+00
3.060e+00, -1.250660e+03,-1.259e+03, 3.274e+00, 0.000e+00
3.070e+00, -1.250660e+03,-1.259e+03, 3.240e+00, 0.000e+00
3.080e+00, -1.250660e+03,-1.259e+03, 3.208e+00, 0.000e+00
3.090e+00, -1.250660e+03,-1.259e+03, 3.179e+00, 0.000e+00
3.100e+00, -1.250660e+03,-1.259e+03, 3.153e+00, 0.000e+00
3.110e+00, -1.250660e+03,-1.259e+03, 3.130e+00, 0.000e+00
3.120e+00, -1.250660e+03,-1.259e+03, 3.110e+00, 0.000e+00
3.130e+00, -1.250660e+03,-1.259e+03, 3.094e+00, 0.000e+00
3.140e+00, -1.250660e+03,-1.259e+03, 3.081e+00, 0.000e+00
3.150e+00, -1.250660e+03,-1.259e+03, 3.071e+00, 0.000e+00
3.160e+00, -1.250660e+03,-1.259e+03, 3.064e+00, 0.000e+00
3.170e+00, -1.250660e+03,-1.259e+03, 3.060e+00, 0.000e+00
3.180e+00, -1.250660e+03,-1.259e+03, 3.059e+00, 0.000e+00
3.190e+00, -1.250660e+03,-1.259e+03, 3.060e+00, 0.000e+00
3.200e+00, -1.250660e+03,-1.259e+03, 3.063e+00, 0.000e+00
3.210e+00, -1.250660e+03,-1.259e+03, 3.067e+00, 0.000e+00
3.220e+00, -1.250660e+03,-1.259e+03, 3.073e+00, 0.000e+00
3.230e+00, -1.250660e+03,-1.259e+03, 3.080e+00, 0.000e+00
3.240e+00, -1.250660e+03,-1.259e+03, 3.088e+00, 0.000e+00
3.250e+00, -1.250660e+03,-1.259e+03, 3.097e+00, 0.000e+00
3.260e+00, -1.250660e+03,-1.259e+03, 3.106e+00, 0.000e+00
3.270e+00, -1.250660e+03,-1.259e+03, 3.117e+00, 0.000e+00
3.280e+00, -1.250660e+03,-1.259e+03, 3.128e+00, 0.000e+00
3.290e+00, -1.250660e+03,-1.259e+03, 3.140e+00, 0.000e+00
3.300e+00, -1.250660e+03,-1.259e+03, 3.153e+00, 0.000e+00
3.310e+00, -1.250660e+03,-1.259e+03, 3.167e+00, 0.000e+00
3.320e+00, -1.250660e+03,-1.259e+03, 3.182e+00, 0.000e+00
3.330e+00, -1.250660e+03,-1.259e+03, 3.199e+00, 0.000e+00
3.340e+00, -1.250660e+03,-1.259e+03, 3.216e+00, 0.000e+00
3.350e+00, -1.250660e+03,-1.259e+03, 3.235e+00, 0.000e+00
3.360e+00, -1.250660e+03,-1.259e+03, 3.255e+00, 0.000e+00
3.370e+00, -1.250660e+03,-1.259e+03, 3.277e+00, 0.000e+00
3.380e+00, -1.250660e+03,-1.260e+03, 3.300e+00, 0.000e+00
3.390e+00, -1.250660e+03,-1.260e+03, 3.325e+00, 0.000e+00
3.400e+00, -1.250660e+03,-1.260e+03, 3.351e+00, 0.000e+00
3.410e+00, -1.250660e+03,-1.260e+03, 3.378e+00, 0.000e+00
3.420e+00, -1.250660e+03,-1.260e+03, 3.407e+00, 0.000e+00
3.430e+00, -1.250660e+03,-1.260e+03, 3.436e+00, 0.000e+00
3.440e+00, -1.250660e+03,-1.260e+03, 3.467e+00, 0.000e+00
3.450e+00, -1.250660e+03,-1.260e+03, 3.498e+00, 0.000e+00
3.460e+00, -1.250660e+03,-1.260e+03, 3.530e+00, 0.000e+00
3.470e+00, -1.250660e+03,-1.260e+03, 3.562e+00, 0.000e+00
3.480e+00, -1.250660e+03,-1.260e+03, 3.594e+00, 0.000e+00
