t, H, V, T, P
4.400e-01, 2.147673e+03,-1.020e+03, 7.409e+02, 0.000e+00
4.500e-01, 2.147672e+03,-1.028e+03, 7.427e+02, 0.000e+00
4.600e-01, 2.147671e+03,-1.034e+03, 7.441e+02, 0.000e+00
4.700e-01, 2.147672e+03,-1.037e+03, 7.448e+02, 0.000e+00
4.800e-01, 2.147673e+03,-1.036e+03, 7.446e+02, 0.000e+00
4.900e-01, 2.147674e+03,-1.032e+03, 7.437e+02, 0.000e+00
5.000e-01, 2.147674e+03,-1.026e+03, 7.423e+02, 0.000e+00
5.100e-01, 2.147674e+03,-1.018e+03, 7.405e+02, 0.000e+00
5.200e-01, 2.147674e+03,-1.008e+03, 7.382e+02, 0.000e+00
5.300e-01, 2.147675e+03,-9.970e+02, 7.355e+02, 0.000e+00
5.400e-01, 2.147675e+03,-9.839e+02, 7.325e+02, 0.000e+00
5.500e-01, 2.147675e+03,-9.697e+02, 7.291e+02, 0.000e+00
5.600e-01, 2.147675e+03,-9.547e+02, 7.256e+02, 0.000e+00
5.700e-01, 2.147676e+03,-9.393e+02, 7.220e+02, 0.000e+00
5.800e-01, 2.147677e+03,-9.245e+02, 7.185e+02, 0.000e+00
5.900e-01, 2.147678e+03,-9.112e+02, 7.155e+02, 0.000e+00
6.000e-01, 2.147678e+03,-9.009e+02, 7.130e+02, 0.000e+00
6.100e-01, 2.147678e+03,-8.938e+02, 7.114e+02, 0.000e+00
6.200e-01, 2.147677e+03,-8.896e+02, 7.104e+02, 0.000e+00
6.300e-01, 2.147676e+03,-8.867e+02, 7.097e+02, 0.000e+00
6.400e-01, 2.147676e+03,-8.838e+02, 7.090e+02, 0.000e+00
6.500e-01, 2.147676e+03,-8.800e+02, 7.081e+02, 0.000e+00
6.600e-01, 2.147676e+03,-8.748e+02, 7.069e+02, 0.000e+00
6.700e-01, 2.147676e+03,-8.679e+02, 7.053e+02, 0.000e+00
6.800e-01, 2.147676e+03,-8.597e+02, 7.034e+02, 0.000e+00
6.900e-01, 2.147677e+03,-8.505e+02, 7.012e+02, 0.000e+00
7.000e-01, 2.147677e+03,-8.412e+02, 6.991e+02, 0.000e+00
7.100e-01, 2.147678e+03,-8.329e+02, 6.971e+02, 0.000e+00
7.200e-01, 2.147678e+03,-8.263e+02, 6.956e+02, 0.000e+00
7.300e-01, 2.147677e+03,-8.212e+02, 6.944e+02, 0.000e+00
7.400e-01, 2.147677e+03,-8.165e+02, 6.933e+02, 0.000e+00
7.500e-01, 2.147676e+03,-8.110e+02, 6.920e+02, 0.000e+00
7.600e-01, 2.147677e+03,-8.043e+02, 6.904e+02, 0.000e+00
7.700e-01, 2.147677e+03,-7.964e+02, 6.886e+02, 0.000e+00
7.800e-01, 2.147677e+03,-7.877e+02, 6.866e+02, 0.000e+00
7.900e-01, 2.147678e+03,-7.789e+02, 6.845e+02, 0.000e+00
8.000e-01, 2.147678e+03,-7.703e+02, 6.825e+02, 0.000e+00
8.100e-01, 2.147678e+03,-7.622e+02, 6.806e+02, 0.000e+00
8.200e-01, 2.147678e+03,-7.547e+02, 6.788e+02, 0.000e+00
8.300e-01, 2.147678e+03,-7.475e+02, 6.772e+02, 0.000e+00
8.400e-01, 2.147678e+03,-7.405e+02, 6.755e+02, 0.000e+00
8.500e-01, 2.147678e+03,-7.332e+02, 6.738e+02, 0.000e+00
8.600e-01, 2.147678e+03,-7.254e+02, 6.720e+02, 0.000e+00
8.700e-01, 2.147678e+03,-7.172e+02, 6.701e+02, 0.000e+00
8.800e-01, 2.147678e+03,-7.087e+02, 6.681e+02, 0.000e+00
8.900e-01, 2.147678e+03,-7.002e+02, 6.661e+02, 0.000e+00
9.000e-01, 2.147678e+03,-6.920e+02, 6.642e+02, 0.000e+00
9.100e-01, 2.147678e+03,-6.841e+02, 6.623e+02, 0.000e+00
9.200e-01, 2.147678e+03,-6.765e+02, 6.605e+02, 0.000e+00
9.300e-01, 2.147678e+03,-6.688e+02, 6.587e+02, 0.000e+00
9.400e-01, 2.147678e+03,-6.607e+02, 6.569e+02, 0.000e+00
9.500e-01, 2.147677e+03,-6.519e+02, 6.548e+02, 4.813e-01
9.600e-01, 2.147677e+03,-6.420e+02, 6.525e+02, 1.027e+00
9.700e-01, 2.147677e+03,-6.311e+02, 6.499e+02, 1.548e+00
9.800e-01, 2.147678e+03,-6.198e+02, 6.473e+02, 2.030e+00
9.900e-01, 2.147678e+03,-6.087e+02, 6.447e+02, 2.462e+00
1.000e+00, 2.147679e+03,-5.983e+02, 6.423e+02, 2.833e+00
1.010e+00, 2.147679e+03,-5.893e+02, 6.402e+02, 3.134e+00
1.020e+00, 2.147679e+03,-5.822e+02, 6.385e+02, 3.357e+00
1.030e+00, 2.147679e+03,-5.773e+02, 6.373e+02, 3.497e+00
1.040e+00, 2.147679e+03,-5.743e+02, 6.366e+02, 3.549e+00
1.050e+00, 2.147678e+03,-5.727e+02, 6.363e+02, 3.514e+00
1.060e+00, 2.147678e+03,-5.720e+02, 6.361e+02, 3.392e+00
1.070e+00, 2.147678e+03,-5.717e+02, 6.360e+02, 3.185e+00
1.080e+00, 2.147678e+03,-5.715e+02, 6.360e+02, 2.899e+00
1.090e+00, 2.147678e+03,-5.713e+02, 6.359e+02, 2.541e+00
1.100e+00, 2.147678e+03,-5.707e+02, 6.358e+02, 2.121e+00
1.110e+00, 2.147678e+03,-5.699e+02, 6.356e+02, 1.647e+00
1.120e+00, 2.147678e+03,-5.686e+02, 6.353e+02, 1.133e+00
1.130e+00, 2.147678e+03,-5.667e+02, 6.349e+02, 5.917e-01
1.140e+00, 2.147678e+03,-5.642e+02, 6.343e+02, 3.560e-02
1.150e+00, 2.147679e+03,-5.613e+02, 6.336e+02, 0.000e+00
1.160e+00, 2.147679e+03,-5.583e+02, 6.329e+02, 0.000e+00
1.170e+00, 2.147679e+03,-5.551e+02, 6.321e+02, 0.000e+00
1.180e+00, 2.147679e+03,-5.515e+02, 6.313e+02, 0.000e+00
1.190e+00, 2.147679e+03,-5.476e+02, 6.304e+02, 0.000e+00
1.200e+00, 2.147679e+03,-5.433e+02, 6.294e+02, 0.000e+00
1.210e+00, 2.147679e+03,-5.385e+02, 6.283e+02, 0.000e+00
1.220e+00, 2.147679e+03,-5.336e+02, 6.271e+02, 0.000e+00
1.230e+00, 2.147679e+03,-5.285e+02, 6.259e+02, 0.000e+00
1.240e+00, 2.147679e+03,-5.234e+02, 6.247e+02, 0.000e+00
1.250e+00, 2.147679e+03,-5.185e+02, 6.236e+02, 0.000e+00
1.260e+00, 2.147679e+03,-5.138e+02, 6.225e+02, 0.000e+00
1.270e+00, 2.147679e+03,-5.094e+02, 6.215e+02, 0.000e+00
1.280e+00, 2.147679e+03,-5.052e+02, 6.205e+02, 0.000e+00
1.290e+00, 2.147679e+03,-5.013e+02, 6.196e+02, 0.000e+00
1.300e+00, 2.147679e+03,-4.975e+02, 6.187e+02, 0.000e+00
1.310e+00, 2.147679e+03,-4.937e+02, 6.178e+02, 0.000e+00
1.320e+00, 2.147679e+03,-4.900e+02, 6.169e+02, 0.000e+00
1.330e+00, 2.147679e+03,-4.862e+02, 6.160e+02, 0.000e+00
1.340e+00, 2.147679e+03,-4.825e+02, 6.152e+02, 0.000e+00
1.350e+00, 2.147679e+03,-4.788e+02, 6.143e+02, 0.000e+00
1.360e+00, 2.147679e+03,-4.750e+02, 6.134e+02, 0.000e+00
1.370e+00, 2.147679e+03,-4.713e+02, 6.126e+02, 0.000e+00
1.380e+00, 2.147679e+03,-4.676e+02, 6.117e+02, 0.000e+00
1.390e+00, 2.147679e+03,-4.639e+02, 6.108e+02, 0.000e+00
1.400e+00, 2.147679e+03,-4.601e+02, 6.099e+02, 0.000e+00
1.410e+00, 2.147679e+03,-4.562e+02, 6.090e+02, 0.000e+00
1.420e+00, 2.147679e+03,-4.523e+02, 6.081e+02, 0.000e+00
1.430e+00, 2.147679e+03,-4.482e+02, 6.072e+02, 0.000e+00
1.440e+00, 2.147679e+03,-4.441e+02, 6.062e+02, 0.000e+00
1.450e+00, 2.147679e+03,-4.398e+02, 6.052e+02, 0.000e+00
1.460e+00, 2.147679e+03,-4.356e+02, 6.042e+02, 0.000e+00
1.470e+00, 2.147679e+03,-4.315e+02, 6.032e+02, 0.000e+00
1.480e+00, 2.147679e+03,-4.275e+02, 6.023e+02, 0.000e+00
1.490e+00, 2.147679e+03,-4.239e+02, 6.015e+02, 0.000e+00
1.500e+00, 2.147679e+03,-4.208e+02, 6.007e+02, 0.000e+00
1.510e+00, 2.147679e+03,-4.182e+02, 6.001e+02, 1.850e-01
1.520e+00, 2.147679e+03,-4.154e+02, 5.995e+02, 7.642e-01
1.530e+00, 2.147678e+03,-4.123e+02, 5.988e+02, 1.324e+00
1.540e+00, 2.147677e+03,-4.085e+02, 5.979e+02, 2.251e+00
1.550e+00, 2.147678e+03,-4.033e+02, 5.967e+02, 3.348e+00
1.560e+00, 2.147678e+03,-3.970e+02, 5.952e+02, 4.362e+00
1.570e+00, 2.147678e+03,-3.898e+02, 5.935e+02, 5.267e+00
1.580e+00, 2.147679e+03,-3.824e+02, 5.918e+02, 6.041e+00
1.590e+00, 2.147679e+03,-3.752e+02, 5.901e+02, 6.664e+00
1.600e+00, 2.147679e+03,-3.689e+02, 5.886e+02, 7.122e+00
1.610e+00, 2.147679e+03,-3.638e+02, 5.874e+02, 7.403e+00
1.620e+00, 2.147679e+03,-3.603e+02, 5.866e+02, 7.499e+00
1.630e+00, 2.147679e+03,-3.584e+02, 5.862e+02, 7.409e+00
1.640e+00, 2.147679e+03,-3.581e+02, 5.861e+02, 7.134e+00
1.650e+00, 2.147679e+03,-3.592e+02, 5.863e+02, 6.681e+00
1.660e+00, 2.147679e+03,-3.613e+02, 5.868e+02, 6.062e+00
1.670e+00, 2.147678e+03,-3.640e+02, 5.875e+02, 5.293e+00
1.680e+00, 2.147678e+03,-3.668e+02, 5.881e+02, 4.391e+00
1.690e+00, 2.147678e+03,-3.692e+02, 5.887e+02, 3.381e+00
1.700e+00, 2.147678e+03,-3.707e+02, 5.890e+02, 2.286e+00
1.710e+00, 2.147678e+03,-3.710e+02, 5.891e+02, 1.395e+00
1.720e+00, 2.147678e+03,-3.706e+02, 5.890e+02, 7.932e-01
1.730e+00, 2.147678e+03,-3.693e+02, 5.887e+02, 1.722e-01
1.740e+00, 2.147679e+03,-3.674e+02, 5.883e+02, 0.000e+00
1.750e+00, 2.147679e+03,-3.654e+02, 5.878e+02, 0.000e+00
1.760e+00, 2.147679e+03,-3.634e+02, 5.873e+02, 0.000e+00
1.770e+00, 2.147679e+03,-3.614e+02, 5.868e+02, 0.000e+00
1.780e+00, 2.147679e+03,-3.593e+02, 5.864e+02, 0.000e+00
1.790e+00, 2.147679e+03,-3.572e+02, 5.859e+02, 0.000e+00
1.800e+00, 2.147679e+03,-3.550e+02, 5.854e+02, 0.000e+00
1.810e+00, 2.147679e+03,-3.528e+02, 5.848e+02, 0.000e+00
1.820e+00, 2.147679e+03,-3.506e+02, 5.843e+02, 0.000e+00
1.830e+00, 2.147679e+03,-3.484e+02, 5.838e+02, 0.000e+00
1.840e+00, 2.147679e+03,-3.462e+02, 5.833e+02, 0.000e+00
1.850e+00, 2.147679e+03,-3.441e+02, 5.828e+02, 0.000e+00
1.860e+00, 2.147679e+03,-3.420e+02, 5.823e+02, 0.000e+00
1.870e+00, 2.147679e+03,-3.401e+02, 5.819e+02, 0.000e+00
1.880e+00, 2.147679e+03,-3.383e+02, 5.815e+02, 0.000e+00
1.890e+00, 2.147679e+03,-3.367e+02, 5.811e+02, 0.000e+00
1.900e+00, 2.147679e+03,-3.351e+02, 5.807e+02, 1.241e-01
1.910e+00, 2.147678e+03,-3.333e+02, 5.803e+02, 6.479e-01
1.920e+00, 2.147678e+03,-3.304e+02, 5.796e+02, 1.788e+00
1.930e+00, 2.147678e+03,-3.258e+02, 5.785e+02, 2.884e+00
1.940e+00, 2.147678e+03,-3.200e+02, 5.772e+02, 3.907e+00
1.950e+00, 2.147679e+03,-3.133e+02, 5.756e+02, 4.834e+00
1.960e+00, 2.147679e+03,-3.062e+02, 5.739e+02, 5.639e+00
1.970e+00, 2.147679e+03,-2.993e+02, 5.723e+02, 6.304e+00
1.980e+00, 2.147679e+03,-2.929e+02, 5.708e+02, 6.812e+00
1.990e+00, 2.147680e+03,-2.876e+02, 5.696e+02, 7.150e+00
2.000e+00, 2.147680e+03,-2.836e+02, 5.687e+02, 7.309e+00
2.010e+00, 2.147680e+03,-2.814e+02, 5.681e+02, 7.286e+00
2.020e+00, 2.147680e+03,-2.809e+02, 5.680e+02, 7.080e+00
2.030e+00, 2.147679e+03,-2.821e+02, 5.683e+02, 6.756e+00
2.040e+00, 2.147679e+03,-2.846e+02, 5.689e+02, 6.920e+00
2.050e+00, 2.147678e+03,-2.869e+02, 5.694e+02, 7.298e+00
2.060e+00, 2.147678e+03,-2.886e+02, 5.698e+02, 7.493e+00
2.070e+00, 2.147678e+03,-2.892e+02, 5.700e+02, 7.501e+00
2.080e+00, 2.147677e+03,-2.884e+02, 5.698e+02, 7.428e+00
2.090e+00, 2.147677e+03,-2.854e+02, 5.691e+02, 7.751e+00
2.100e+00, 2.147677e+03,-2.800e+02, 5.678e+02, 8.067e+00
2.110e+00, 2.147678e+03,-2.729e+02, 5.662e+02, 8.830e+00
2.120e+00, 2.147678e+03,-2.654e+02, 5.644e+02, 1.036e+01
2.130e+00, 2.147677e+03,-2.580e+02, 5.627e+02, 1.180e+01
2.140e+00, 2.147677e+03,-2.509e+02, 5.610e+02, 1.350e+01
2.150e+00, 2.147677e+03,-2.438e+02, 5.593e+02, 1.543e+01
2.160e+00, 2.147677e+03,-2.368e+02, 5.577e+02, 1.699e+01
2.170e+00, 2.147677e+03,-2.302e+02, 5.562e+02, 1.812e+01
2.180e+00, 2.147677e+03,-2.244e+02, 5.548e+02, 1.881e+01
2.190e+00, 2.147678e+03,-2.198e+02, 5.537e+02, 1.903e+01
2.200e+00, 2.147677e+03,-2.166e+02, 5.530e+02, 1.905e+01
2.210e+00, 2.147676e+03,-2.138e+02, 5.523e+02, 1.966e+01
2.220e+00, 2.147676e+03,-2.101e+02, 5.515e+02, 2.024e+01
2.230e+00, 2.147677e+03,-2.056e+02, 5.504e+02, 2.053e+01
2.240e+00, 2.147678e+03,-2.010e+02, 5.493e+02, 2.088e+01
2.250e+00, 2.147678e+03,-1.975e+02, 5.485e+02, 2.107e+01
2.260e+00, 2.147678e+03,-1.954e+02, 5.480e+02, 2.099e+01
2.270e+00, 2.147678e+03,-1.947e+02, 5.479e+02, 2.055e+01
2.280e+00, 2.147678e+03,-1.950e+02, 5.479e+02, 1.960e+01
2.290e+00, 2.147679e+03,-1.963e+02, 5.482e+02, 1.856e+01
2.300e+00, 2.147679e+03,-1.993e+02, 5.489e+02, 1.739e+01
2.310e+00, 2.147676e+03,-2.032e+02, 5.499e+02, 1.690e+01
2.320e+00, 2.147676e+03,-2.068e+02, 5.507e+02, 1.734e+01
2.330e+00, 2.147677e+03,-2.092e+02, 5.513e+02, 1.763e+01
2.340e+00, 2.147677e+03,-2.102e+02, 5.515e+02, 1.840e+01
2.350e+00, 2.147675e+03,-2.094e+02, 5.513e+02, 2.009e+01
2.360e+00, 2.147674e+03,-2.059e+02, 5.505e+02, 2.168e+01
2.370e+00, 2.147674e+03,-1.991e+02, 5.489e+02, 2.344e+01
2.380e+00, 2.147675e+03,-1.893e+02, 5.466e+02, 2.463e+01
2.390e+00, 2.147675e+03,-1.771e+02, 5.437e+02, 2.521e+01
2.400e+00, 2.147677e+03,-1.636e+02, 5.406e+02, 2.548e+01
2.410e+00, 2.147679e+03,-1.510e+02, 5.377e+02, 2.629e+01
2.420e+00, 2.147680e+03,-1.419e+02, 5.355e+02, 2.675e+01
2.430e+00, 2.147681e+03,-1.377e+02, 5.345e+02, 2.653e+01
2.440e+00, 2.147681e+03,-1.398e+02, 5.350e+02, 2.567e+01
2.450e+00, 2.147680e+03,-1.490e+02, 5.372e+02, 2.462e+01
2.460e+00, 2.147678e+03,-1.636e+02, 5.406e+02, 2.327e+01
2.470e+00, 2.147676e+03,-1.807e+02, 5.446e+02, 2.183e+01
2.480e+00, 2.147672e+03,-1.961e+02, 5.482e+02, 2.132e+01
2.490e+00, 2.147671e+03,-2.063e+02, 5.506e+02, 2.136e+01
2.500e+00, 2.147672e+03,-2.095e+02, 5.513e+02, 2.121e+01
2.510e+00, 2.147673e+03,-2.061e+02, 5.505e+02, 2.212e+01
2.520e+00, 2.147674e+03,-1.971e+02, 5.484e+02, 2.390e+01
2.530e+00, 2.147675e+03,-1.836e+02, 5.453e+02, 2.534e+01
2.540e+00, 2.147677e+03,-1.674e+02, 5.415e+02, 2.656e+01
2.550e+00, 2.147678e+03,-1.512e+02, 5.377e+02, 2.790e+01
2.560e+00, 2.147679e+03,-1.374e+02, 5.344e+02, 2.889e+01
2.570e+00, 2.147680e+03,-1.277e+02, 5.322e+02, 3.012e+01
2.580e+00, 2.147680e+03,-1.224e+02, 5.309e+02, 3.162e+01
2.590e+00, 2.147680e+03,-1.214e+02, 5.307e+02, 3.233e+01
2.600e+00, 2.147679e+03,-1.245e+02, 5.314e+02, 3.275e+01
2.610e+00, 2.147678e+03,-1.307e+02, 5.329e+02, 3.259e+01
2.620e+00, 2.147677e+03,-1.386e+02, 5.347e+02, 3.193e+01
2.630e+00, 2.147677e+03,-1.470e+02, 5.367e+02, 3.046e+01
2.640e+00, 2.147676e+03,-1.550e+02, 5.386e+02, 2.828e+01
2.650e+00, 2.147675e+03,-1.616e+02, 5.401e+02, 2.586e+01
2.660e+00, 2.147675e+03,-1.660e+02, 5.411e+02, 2.319e+01
2.670e+00, 2.147678e+03,-1.679e+02, 5.416e+02, 2.050e+01
2.680e+00, 2.147680e+03,-1.701e+02, 5.421e+02, 1.877e+01
2.690e+00, 2.147680e+03,-1.761e+02, 5.435e+02, 1.756e+01
2.700e+00, 2.147679e+03,-1.859e+02, 5.458e+02, 1.637e+01
2.710e+00, 2.147678e+03,-1.964e+02, 5.483e+02, 1.576e+01
2.720e+00, 2.147677e+03,-2.056e+02, 5.504e+02, 1.581e+01
2.730e+00, 2.147677e+03,-2.126e+02, 5.520e+02, 1.562e+01
2.740e+00, 2.147677e+03,-2.168e+02, 5.530e+02, 1.552e+01
2.750e+00, 2.147677e+03,-2.179e+02, 5.533e+02, 1.525e+01
2.760e+00, 2.147676e+03,-2.154e+02, 5.527e+02, 1.540e+01
2.770e+00, 2.147677e+03,-2.092e+02, 5.513e+02, 1.611e+01
2.780e+00, 2.147677e+03,-2.001e+02, 5.491e+02, 1.736e+01
2.790e+00, 2.147677e+03,-1.879e+02, 5.463e+02, 1.820e+01
2.800e+00, 2.147677e+03,-1.729e+02, 5.428e+02, 1.912e+01
2.810e+00, 2.147680e+03,-1.569e+02, 5.390e+02, 2.034e+01
2.820e+00, 2.147685e+03,-1.464e+02, 5.366e+02, 2.128e+01
2.830e+00, 2.147680e+03,-1.473e+02, 5.368e+02, 2.204e+01
2.840e+00, 2.147675e+03,-1.543e+02, 5.384e+02, 2.255e+01
2.850e+00, 2.147673e+03,-1.601e+02, 5.398e+02, 2.269e+01
2.860e+00, 2.147674e+03,-1.618e+02, 5.402e+02, 2.390e+01
2.870e+00, 2.147674e+03,-1.592e+02, 5.396e+02, 2.453e+01
2.880e+00, 2.147675e+03,-1.534e+02, 5.382e+02, 2.455e+01
2.890e+00, 2.147680e+03,-1.476e+02, 5.368e+02, 2.404e+01
2.900e+00, 2.147683e+03,-1.499e+02, 5.374e+02, 2.377e+01
2.910e+00, 2.147676e+03,-1.623e+02, 5.403e+02, 2.361e+01
2.920e+00, 2.147672e+03,-1.748e+02, 5.432e+02, 2.405e+01
2.930e+00, 2.147673e+03,-1.811e+02, 5.447e+02, 2.425e+01
2.940e+00, 2.147674e+03,-1.814e+02, 5.447e+02, 2.475e+01
2.950e+00, 2.147675e+03,-1.771e+02, 5.438e+02, 2.494e+01
2.960e+00, 2.147675e+03,-1.693e+02, 5.419e+02, 2.529e+01
2.970e+00, 2.147677e+03,-1.583e+02, 5.394e+02, 2.589e+01
2.980e+00, 2.147682e+03,-1.485e+02, 5.371e+02, 2.607e+01
2.990e+00, 2.147683e+03,-1.476e+02, 5.368e+02, 2.560e+01
3.000e+00, 2.147677e+03,-1.563e+02, 5.389e+02, 2.453e+01
3.010e+00, 2.147674e+03,-1.668e+02, 5.413e+02, 2.399e+01
3.020e+00, 2.147675e+03,-1.734e+02, 5.429e+02, 2.323e+01
3.030e+00, 2.147677e+03,-1.759e+02, 5.435e+02, 2.232e+01
3.040e+00, 2.147677e+03,-1.763e+02, 5.436e+02, 2.106e+01
3.050e+00, 2.147679e+03,-1.756e+02, 5.434e+02, 1.963e+01
3.060e+00, 2.147680e+03,-1.762e+02, 5.435e+02, 1.878e+01
3.070e+00, 2.147680e+03,-1.793e+02, 5.443e+02, 1.772e+01
3.080e+00, 2.147679e+03,-1.849e+02, 5.456e+02, 1.636e+01
3.090e+00, 2.147678e+03,-1.923e+02, 5.473e+02, 1.473e+01
3.100e+00, 2.147677e+03,-2.003e+02, 5.492e+02, 1.309e+01
3.110e+00, 2.147676e+03,-2.068e+02, 5.507e+02, 1.247e+01
3.120e+00, 2.147677e+03,-2.108e+02, 5.516e+02, 1.283e+01
3.130e+00, 2.147677e+03,-2.126e+02, 5.520e+02, 1.303e+01
3.140e+00, 2.147678e+03,-2.126e+02, 5.521e+02, 1.314e+01
3.150e+00, 2.147678e+03,-2.115e+02, 5.518e+02, 1.362e+01
3.160e+00, 2.147679e+03,-2.093e+02, 5.513e+02, 1.404e+01
3.170e+00, 2.147679e+03,-2.066e+02, 5.506e+02, 1.514e+01
3.180e+00, 2.147678e+03,-2.030e+02, 5.498e+02, 1.611e+01
3.190e+00, 2.147678e+03,-1.985e+02, 5.488e+02, 1.669e+01
3.200e+00, 2.147678e+03,-1.930e+02, 5.475e+02, 1.708e+01
3.210e+00, 2.147680e+03,-1.869e+02, 5.460e+02, 1.813e+01
3.220e+00, 2.147680e+03,-1.815e+02, 5.448e+02, 1.889e+01
3.230e+00, 2.147680e+03,-1.772e+02, 5.438e+02, 1.918e+01
3.240e+00, 2.147679e+03,-1.744e+02, 5.431e+02, 1.928e+01
3.250e+00, 2.147678e+03,-1.723e+02, 5.426e+02, 1.955e+01
3.260e+00, 2.147678e+03,-1.705e+02, 5.422e+02, 1.935e+01
3.270e+00, 2.147679e+03,-1.692e+02, 5.419e+02, 1.898e+01
3.280e+00, 2.147679e+03,-1.691e+02, 5.419e+02, 1.826e+01
3.290e+00, 2.147679e+03,-1.712e+02, 5.424e+02, 1.725e+01
3.300e+00, 2.147678e+03,-1.746e+02, 5.432e+02, 1.623e+01
3.310e+00, 2.147676e+03,-1.777e+02, 5.439e+02, 1.649e+01
3.320e+00, 2.147676e+03,-1.790e+02, 5.442e+02, 1.664e+01
3.330e+00, 2.147676e+03,-1.780e+02, 5.440e+02, 1.646e+01
3.340e+00, 2.147677e+03,-1.754e+02, 5.433e+02, 1.628e+01
3.350e+00, 2.147677e+03,-1.724e+02, 5.427e+02, 1.673e+01
3.360e+00, 2.147678e+03,-1.702e+02, 5.421e+02, 1.756e+01
3.370e+00, 2.147679e+03,-1.698e+02, 5.420e+02, 1.831e+01
3.380e+00, 2.147678e+03,-1.716e+02, 5.424e+02, 1.889e+01
3.390e+00, 2.147677e+03,-1.744e+02, 5.431e+02, 1.951e+01
3.400e+00, 2.147677e+03,-1.772e+02, 5.438e+02, 1.996e+01
3.410e+00, 2.147678e+03,-1.803e+02, 5.445e+02, 2.027e+01
3.420e+00, 2.147678e+03,-1.837e+02, 5.453e+02, 2.022e+01
3.430e+00, 2.147677e+03,-1.875e+02, 5.462e+02, 2.017e+01
3.440e+00, 2.147677e+03,-1.907e+02, 5.469e+02, 2.058e+01
3.450e+00, 2.147676e+03,-1.933e+02, 5.475e+02, 2.189e+01
3.460e+00, 2.147676e+03,-1.942e+02, 5.478e+02, 2.307e+01
3.470e+00, 2.147676e+03,-1.929e+02, 5.474e+02, 2.432e+01
3.480e+00, 2.147676e+03,-1.889e+02, 5.465e+02, 2.510e+01
