t, H, V, T, P
2.060e+00, -6.692932e+02,-6.732e+02, 2.484e+00, 0.000e+00
2.070e+00, -6.692932e+02,-6.732e+02, 2.502e+00, 0.000e+00
2.080e+00, -6.692932e+02,-6.732e+02, 2.519e+00, 0.000e+00
2.090e+00, -6.692932e+02,-6.732e+02, 2.537e+00, 0.000e+00
2.100e+00, -6.692932e+02,-6.733e+02, 2.553e+00, 0.000e+00
2.110e+00, -6.692932e+02,-6.733e+02, 2.570e+00, 0.000e+00
2.120e+00, -6.692932e+02,-6.733e+02, 2.588e+00, 0.000e+00
2.130e+00, -6.692932e+02,-6.734e+02, 2.605e+00, 0.000e+00
2.140e+00, -6.692932e+02,-6.734e+02, 2.622e+00, 0.000e+00
2.150e+00, -6.692932e+02,-6.734e+02, 2.640e+00, 0.000e+00
2.160e+00, -6.692932e+02,-6.734e+02, 2.659e+00, 0.000e+00
2.170e+00, -6.692932e+02,-6.735e+02, 2.678e+00, 0.000e+00
2.180e+00, -6.692932e+02,-6.735e+02, 2.697e+00, 0.000e+00
2.190e+00, -6.692932e+02,-6.735e+02, 2.717e+00, 0.000e+00
2.200e+00, -6.692932e+02,-6.736e+02, 2.738e+00, 0.000e+00
2.210e+00, -6.692932e+02,-6.736e+02, 2.759e+00, 0.000e+00
2.220e+00, -6.692932e+02,-6.736e+02, 2.780e+00, 0.000e+00
2.230e+00, -6.692932e+02,-6.737e+02, 2.802e+00, 0.000e+00
2.240e+00, -6.692932e+02,-6.737e+02, 2.824e+00, 0.000e+00
2.250e+00, -6.692932e+02,-6.737e+02, 2.846e+00, 0.000e+00
2.260e+00, -6.692932e+02,-6.738e+02, 2.868e+00, 0.000e+00
2.270e+00, -6.692932e+02,-6.738e+02, 2.890e+00, 0.000e+00
2.280e+00, -6.692932e+02,-6.738e+02, 2.911e+00, 0.000e+00
2.290e+00, -6.692932e+02,-6.739e+02, 2.931e+00, 0.000e+00
2.300e+00, -6.692932e+02,-6.739e+02, 2.950e+00, 0.000e+00
2.310e+00, -6.692932e+02,-6.739e+02, 2.968e+00, 0.000e+00
2.320e+00, -6.692932e+02,-6.739e+02, 2.985e+00, 0.000e+00
2.330e+00, -6.692932e+02,-6.740e+02, 3.000e+00, 0.000e+00
2.340e+00, -6.692932e+02,-6.740e+02, 3.012e+00, 0.000e+00
2.350e+00, -6.692932e+02,-6.740e+02, 3.023e+00, 0.000e+00
2.360e+00, -6.692932e+02,-6.740e+02, 3.031e+00, 0.000e+00
2.370e+00, -6.692932e+02,-6.740e+02, 3.037e+00, 0.000e+00
2.380e+00, -6.692932e+02,-6.740e+02, 3.040e+00, 0.000e+00
2.390e+00, -6.692932e+02,-6.740e+02, 3.040e+00, 0.000e+00
2.400e+00, -6.692932e+02,-6.740e+02, 3.038e+00, 0.000e+00
2.410e+00, -6.692932e+02,-6.740e+02, 3.033e+00, 0.000e+00
2.420e+00, -6.692932e+02,-6.740e+02, 3.025e+00, 0.000e+00
2.430e+00, -6.692932e+02,-6.740e+02, 3.015e+00, 0.000e+00
2.440e+00, -6.692932e+02,-6.740e+02, 3.003e+00, 0.000e+00
2.450e+00, -6.692932e+02,-6.740e+02, 2.989e+00, 0.000e+00
2.460e+00, -6.692932e+02,-6.739e+02, 2.974e+00, 0.000e+00
2.470e+00, -6.692932e+02,-6.739e+02, 2.957e+00, 0.000e+00
2.480e+00, -6.692932e+02,-6.739e+02, 2.939e+00, 0.000e+00
2.490e+00, -6.692932e+02,-6.738e+02, 2.920e+00, 0.000e+00
2.500e+00, -6.692932e+02,-6.738e+02, 2.901e+00, 0.000e+00
2.510e+00, -6.692932e+02,-6.738e+02, 2.881e+00, 0.000e+00
2.520e+00, -6.692932e+02,-6.738e+02, 2.861e+00, 0.000e+00
2.530e+00, -6.692932e+02,-6.737e+02, 2.841e+00, 0.000e+00
2.540e+00, -6.692932e+02,-6.737e+02, 2.820e+00, 0.000e+00
2.550e+00, -6.692932e+02,-6.737e+02, 2.800e+00, 0.000e+00
2.560e+00, -6.692932e+02,-6.736e+02, 2.779e+00, 0.000e+00
2.570e+00, -6.692932e+02,-6.736e+02, 2.759e+00, 0.000e+00
2.580e+00, -6.692932e+02,-6.736e+02, 2.738e+00, 0.000e+00
2.590e+00, -6.692932e+02,-6.735e+02, 2.718e+00, 0.000e+00
2.600e+00, -6.692932e+02,-6.735e+02, 2.697e+00, 0.000e+00
2.610e+00, -6.692932e+02,-6.735e+02, 2.677e+00, 0.000e+00
2.620e+00, -6.692932e+02,-6.734e+02, 2.657e+00, 0.000e+00
2.630e+00, -6.692932e+02,-6.734e+02, 2.637e+00, 0.000e+00
2.640e+00, -6.692932e+02,-6.734e+02, 2.618e+00, 0.000e+00
2.650e+00, -6.692932e+02,-6.733e+02, 2.600e+00, 0.000e+00
2.660e+00, -6.692932e+02,-6.733e+02, 2.583e+00, 0.000e+00
2.670e+00, -6.692932e+02,-6.733e+02, 2.568e+00, 0.000e+00
2.680e+00, -6.692932e+02,-6.733e+02, 2.555e+00, 0.000e+00
2.690e+00, -6.692932e+02,-6.733e+02, 2.543e+00, 0.000e+00
2.700e+00, -6.692932e+02,-6.732e+02, 2.534e+00, 0.000e+00
2.710e+00, -6.692932e+02,-6.732e+02, 2.528e+00, 0.000e+00
2.720e+00, -6.692932e+02,-6.732e+02, 2.525e+00, 0.000e+00
2.730e+00, -6.692932e+02,-6.732e+02, 2.524e+00, 0.000e+00
2.740e+00, -6.692932e+02,-6.732e+02, 2.526e+00, 0.000e+00
2.750e+00, -6.692932e+02,-6.732e+02, 2.531e+00, 0.000e+00
2.760e+00, -6.692932e+02,-6.732e+02, 2.538e+00, 0.000e+00
2.770e+00, -6.692932e+02,-6.733e+02, 2.547e+00, 0.000e+00
2.780e+00, -6.692932e+02,-6.733e+02, 2.559e+00, 0.000e+00
2.790e+00, -6.692932e+02,-6.733e+02, 2.571e+00, 0.000e+00
2.800e+00, -6.692932e+02,-6.733e+02, 2.585e+00, 0.000e+00
2.810e+00, -6.692932e+02,-6.733e+02, 2.598e+00, 0.000e+00
2.820e+00, -6.692932e+02,-6.734e+02, 2.612e+00, 0.000e+00
2.830e+00, -6.692932e+02,-6.734e+02, 2.626e+00, 0.000e+00
2.840e+00, -6.692932e+02,-6.734e+02, 2.638e+00, 0.000e+00
2.850e+00, -6.692932e+02,-6.734e+02, 2.649e+00, 0.000e+00
2.860e+00, -6.692932e+02,-6.734e+02, 2.659e+00, 0.000e+00
2.870e+00, -6.692932e+02,-6.734e+02, 2.666e+00, 0.000e+00
2.880e+00, -6.692932e+02,-6.735e+02, 2.672e+00, 0.000e+00
2.890e+00, -6.692932e+02,-6.735e+02, 2.675e+00, 0.000e+00
2.900e+00, -6.692932e+02,-6.735e+02, 2.675e+00, 0.000e+00
2.910e+00, -6.692932e+02,-6.735e+02, 2.674e+00, 0.000e+00
2.920e+00, -6.692932e+02,-6.735e+02, 2.671e+00, 0.000e+00
2.930e+00, -6.692932e+02,-6.734e+02, 2.665e+00, 0.000e+00
2.940e+00, -6.692932e+02,-6.734e+02, 2.658e+00, 0.000e+00
2.950e+00, -6.692932e+02,-6.734e+02, 2.650e+00, 0.000e+00
2.960e+00, -6.692932e+02,-6.734e+02, 2.641e+00, 0.000e+00
2.970e+00, -6.692932e+02,-6.734e+02, 2.632e+00, 0.000e+00
2.980e+00, -6.692932e+02,-6.734e+02, 2.622e+00, 0.000e+00
2.990e+00, -6.692932e+02,-6.734e+02, 2.613e+00, 0.000e+00
3.000e+00, -6.692932e+02,-6.734e+02, 2.605e+00, 0.000e+00
3.010e+00, -6.692932e+02,-6.733e+02, 2.598e+00, 0.000e+00
3.020e+00, -6.692932e+02,-6.733e+02, 2.593e+00, 0.000e+00
3.030e+00, -6.692932e+02,-6.733e+02, 2.590e+00, 0.000e+00
3.040e+00, -6.692932e+02,-6.733e+02, 2.589e+00, 0.000e+00
3.050e+00, -6.692932e+02,-6.733e+02, 2.590e+00, 0.000e+00
3.060e+00, -6.692932e+02,-6.733e+02, 2.594e+00, 0.000e+00
3.070e+00, -6.692932e+02,-6.733e+02, 2.600e+00, 0.000e+00
3.080e+00, -6.692932e+02,-6.734e+02, 2.609e+00, 0.000e+00
3.090e+00, -6.692932e+02,-6.734e+02, 2.620e+00, 0.000e+00
3.100e+00, -6.692932e+02,-6.734e+02, 2.633e+00, 0.000e+00
3.110e+00, -6.692932e+02,-6.734e+02, 2.647e+00, 0.000e+00
3.120e+00, -6.692932e+02,-6.734e+02, 2.663e+00, 0.000e+00
3.130e+00, -6.692932e+02,-6.735e+02, 2.679e+00, 0.000e+00
3.140e+00, -6.692932e+02,-6.735e+02, 2.696e+00, 0.000e+00
3.150e+00, -6.692932e+02,-6.735e+02, 2.712e+00, 0.000e+00
3.160e+00, -6.692932e+02,-6.735e+02, 2.726e+00, 0.000e+00
3.170e+00, -6.692932e+02,-6.736e+02, 2.739e+00, 0.000e+00
3.180e+00, -6.692932e+02,-6.736e+02, 2.750e+00, 0.000e+00
3.190e+00, -6.692932e+02,-6.736e+02, 2.757e+00, 0.000e+00
3.200e+00, -6.692932e+02,-6.736e+02, 2.760e+00, 0.000e+00
3.210e+00, -6.692932e+02,-6.736e+02, 2.758e+00, 0.000e+00
3.220e+00, -6.692932e+02,-6.736e+02, 2.752e+00, 0.000e+00
3.230e+00, -6.692932e+02,-6.736e+02, 2.739e+00, 0.000e+00
3.240e+00, -6.692932e+02,-6.735e+02, 2.719e+00, 0.000e+00
3.250e+00, -6.692932e+02,-6.735e+02, 2.693e+00, 0.000e+00
3.260e+00, -6.692932e+02,-6.734e+02, 2.659e+00, 0.000e+00
3.270e+00, -6.692932e+02,-6.734e+02, 2.617e+00, 0.000e+00
3.280e+00, -6.692932e+02,-6.733e+02, 2.567e+00, 0.000e+00
3.290e+00, -6.692932e+02,-6.732e+02, 2.510e+00, 0.000e+00
3.300e+00, -6.692932e+02,-6.731e+02, 2.444e+00, 0.000e+00
3.310e+00, -6.692932e+02,-6.730e+02, 2.370e+00, 0.000e+00
3.320e+00, -6.692932e+02,-6.729e+02, 2.289e+00, 0.000e+00
3.330e+00, -6.692932e+02,-6.727e+02, 2.201e+00, 0.000e+00
3.340e+00, -6.692932e+02,-6.726e+02, 2.107e+00, 0.000e+00
3.350e+00, -6.692932e+02,-6.724e+02, 2.007e+00, 0.000e+00
3.360e+00, -6.692932e+02,-6.723e+02, 1.904e+00, 0.000e+00
3.370e+00, -6.692932e+02,-6.721e+02, 1.797e+00, 0.000e+00
3.380e+00, -6.692932e+02,-6.719e+02, 1.690e+00, 0.000e+00
3.390e+00, -6.692932e+02,-6.718e+02, 1.582e+00, 0.000e+00
3.400e+00, -6.692932e+02,-6.716e+02, 1.475e+00, 0.000e+00
3.410e+00, -6.692932e+02,-6.714e+02, 1.372e+00, 0.000e+00
3.420e+00, -6.692932e+02,-6.713e+02, 1.274e+00, 0.000e+00
3.430e+00, -6.692932e+02,-6.711e+02, 1.181e+00, 0.000e+00
3.440e+00, -6.692932e+02,-6.710e+02, 1.096e+00, 0.000e+00
3.450e+00, -6.692932e+02,-6.709e+02, 1.020e+00, 0.000e+00
3.460e+00, -6.692932e+02,-6.708e+02, 9.528e-01, 0.000e+00
3.470e+00, -6.692932e+02,-6.707e+02, 8.963e-01, 0.000e+00
3.480e+00, -6.692932e+02,-6.706e+02, 8.505e-01, 0.000e+00
